Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Resource_STAFF MEMBER,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_SUPERVISOR,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 122409_2,1,0,0,0,0,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15182.566666666668,30365.133333333335,0.0,30365.133333333335,21471.391691633675,910954.0,1821908.0,0.0,1821908.0,1288283.5014980205,1194887.0,645857.7,0.45948220417495544
declaration 122409_3,1,1,0,0,0,1,3,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10486.466666666667,30365.133333333335,0.0,31459.4,17224.122509369754,1236490.6666666667,1887564.0,0.0,3709472.0,1071335.4069334837,1129231.0,653660.94,0.42114506465019114
declaration 122415_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,549183.0,640390.9,0.166079203107161
declaration 122420_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.2666666666666666,2.533333333333333,0.0,2.533333333333333,1.7913371790059203,76.0,152.0,0.0,152.0,107.48023074035522,545301.0,646795.9,0.18612633206247559
declaration 122425_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.4714045207910317,20.0,40.0,0.0,40.0,28.284271247461902,703847.0,663226.25,0.057712471602493154
declaration 122430_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.38333333333333336,0.7666666666666667,0.0,0.7666666666666667,0.5421151989096865,23.0,46.0,0.0,46.0,32.526911934581186,804406.0,647369.1,0.19522091456304402
declaration 122435_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.06666666666666665,0.1333333333333333,0.0,0.1333333333333333,0.09428090415820632,4.0,8.0,0.0,8.0,5.656854249492381,544122.0,660859.44,0.21454276338762263
declaration 122435_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,581.2444444444444,1743.6,0.0,1743.7333333333333,1006.6294415486726,34877.333333333336,104624.0,0.0,104632.0,60402.385295063745,439506.0,706472.3,0.6074235903491647
declaration 122441_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,535356.0,654354.94,0.2222800108712707
declaration 122446_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2833333333333333,0.5666666666666667,0.0,0.5666666666666667,0.4006938426723769,17.0,34.0,0.0,34.0,24.041630560342615,534323.0,650275.44,0.21700813459274634
declaration 122451_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,533644.0,619508.94,0.16090303179647855
declaration 122456_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.808333333333334,13.616666666666667,0.0,13.616666666666667,9.628437337156823,408.5,817.0,0.0,817.0,577.7062402294093,5025885.0,843176.1,0.8322333031893885
declaration 122456_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,852.8555555555555,2544.95,0.0,2558.5666666666666,1465.4125903965041,51443.666666666664,153514.0,0.0,154331.0,88396.44552997216,4873188.0,1035622.75,0.7874855741251928
declaration 122462_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.675,3.35,0.0,3.35,2.3688077169749344,100.5,201.0,0.0,201.0,142.12846301849606,2944706.0,694456.94,0.7641676495038894
declaration 122462_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,826.7777777777777,2476.983333333333,0.0,2480.333333333333,1429.1209141688519,49673.666666666664,148820.0,0.0,149021.0,85863.30217463881,2796087.0,877860.44,0.6860396555972686
declaration 122468_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1083333333333333,0.2166666666666666,0.0,0.2166666666666666,0.15320646925708525,6.5,13.0,0.0,13.0,9.192388155425117,504992.0,664878.2,0.3166113275061783
declaration 122473_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.3416666666666666,2.683333333333333,0.0,2.683333333333333,1.8974031961839024,80.5,161.0,0.0,161.0,113.84419177103415,762207.0,661032.0,0.13273953138714287
declaration 122473_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,351.90555555555557,1053.0333333333333,0.0,1055.7166666666667,607.1959491368071,21168.0,63343.0,0.0,63504.0,36524.710115208305,699025.0,663123.6,0.05135921462036408
declaration 122479_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.9333333333333331,3.8666666666666663,0.0,3.8666666666666663,2.7341462205879834,116.0,232.0,0.0,232.0,164.04877323527901,453431.0,668993.44,0.4754029554662121
declaration 122479_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.89444444444443,241.81666666666663,0.0,245.6833333333333,138.5102005202077,4991.0,14741.0,0.0,14973.0,8444.544451893187,438922.0,669783.2,0.5259731512660564
declaration 122485_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333333,0.2666666666666666,0.0,0.2666666666666666,0.18856180831641264,8.0,16.0,0.0,16.0,11.313708498984761,536994.0,682999.0,0.2718931682663121
declaration 122490_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0416666666666665,4.083333333333333,0.0,4.083333333333333,2.8873526898450685,122.5,245.0,0.0,245.0,173.24116139070415,536147.0,689333.2,0.28571676704336685
declaration 122495_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,536163.0,681623.94,0.27129984258518397
declaration 122500_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1083333333333333,0.2166666666666666,0.0,0.2166666666666666,0.15320646925708525,6.5,13.0,0.0,13.0,9.192388155425117,868804.0,705018.1,0.18851878559490978
declaration 122505_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.0,1.0,0.7071067811865476,30.0,60.0,0.0,60.0,42.42640687119285,867721.0,704464.0,0.18814457642491078
declaration 122505_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.6444444444444,4149.933333333333,0.0,4150.933333333333,2395.6765041617355,83038.66666666667,249056.0,0.0,249116.0,143775.2312651012,618725.0,644260.9,0.04127176855630531
declaration 122511_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,867490.0,686416.9,0.20873223322459047
declaration 122511_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.466666666667,4159.35,0.0,4159.400000000001,2401.3874085272732,83189.0,249564.0,0.0,249567.0,144084.97656244386,617929.0,641935.25,0.03884952802020944
declaration 122530_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.15,0.0,0.15,0.10606601717798213,4.5,9.0,0.0,9.0,6.363961030678928,518215.0,685651.44,0.3231022596798626
declaration 122535_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5166666666666667,1.0333333333333334,0.0,1.0333333333333334,0.7306770072260992,31.0,62.0,0.0,62.0,43.840620433565945,517066.0,683666.25,0.32220306498590123
declaration 122540_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6166666666666667,3.2333333333333334,0.0,3.2333333333333334,2.2863119258365034,97.0,194.0,0.0,194.0,137.17871555019022,1120881.0,834190.1,0.2557728028220659
declaration 122540_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.1666666666667,5487.266666666666,0.0,5490.5,3167.1419167936115,109874.66666666667,329430.0,0.0,329624.0,190140.520945256,791645.0,730740.5,0.07693410556499441
declaration 122546_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,514346.0,684080.25,0.3300001360951577
declaration 122546_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.6777777777777,4030.983333333333,0.0,4031.0333333333333,2327.2748789764423,80621.66666666667,241862.0,0.0,241865.0,139638.224789394,272487.0,694106.06,1.547299733565271
declaration 122552_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9333333333333331,3.8666666666666663,0.0,3.8666666666666663,2.7341462205879834,116.0,232.0,0.0,232.0,164.04877323527901,1459015.0,720164.8,0.5064034211437168
declaration 122552_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1221.8333333333333,3661.633333333333,0.0,3665.5,2112.9296646546895,73387.33333333333,219930.0,0.0,220162.0,126909.7250857212,1239317.0,664161.7,0.46409055350648787
declaration 122558_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,119959.18333333333,239918.36666666667,0.0,239918.36666666667,169647.90400120054,7197551.0,14395102.0,0.0,14395102.0,10178874.240072032,2187337.0,884367.8,0.5956874443672832
declaration 122558_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81931.39444444445,239918.36666666667,0.0,245794.18333333335,136852.27016507246,9714251.0,14747651.0,0.0,29142753.0,8414634.696028164,1834788.0,816003.8,0.5552598924235389
declaration 122564_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.2416666666666667,4.483333333333333,0.0,4.483333333333333,3.170195402319688,134.5,269.0,0.0,269.0,190.21172413918129,454946.0,664002.6,0.45951964628769126
declaration 122564_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,919.8222222222221,2754.983333333333,0.0,2759.4666666666662,1589.2977231690638,55279.0,165568.0,0.0,165837.0,95513.17045831951,289647.0,619990.1,1.1405024909631378
declaration 122570_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8656.916666666666,17313.833333333332,0.0,17313.833333333332,12242.728958333686,519415.0,1038830.0,0.0,1038830.0,734563.7375000211,1060247.0,614913.5,0.42002806893110756
declaration 122575_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,202953.0,626264.5,2.085761235359911
declaration 122580_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,546999.0,652650.6,0.19314774798491405
declaration 122585_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0083333333333333,0.0166666666666666,0.0,0.0166666666666666,0.011785113019775745,0.5,1.0,0.0,1.0,0.7071067811865476,546315.0,621576.3,0.13776175375012584
declaration 122590_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,194624.0,648614.7,2.332655209532226
declaration 122608_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.5333333333333333,0.0,0.5333333333333333,0.37712361663282534,16.0,32.0,0.0,32.0,22.627416997969522,534598.0,653953.7,0.22326250285261073
declaration 122608_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.438888888888888,12.783333333333331,0.0,13.316666666666665,7.231419357631385,277.0,799.0,0.0,831.0,452.34831711856737,533831.0,656163.94,0.22916042249326096
declaration 122614_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,516184.0,751927.2,0.4567037868279528
declaration 122619_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5793.866666666667,11587.733333333334,0.0,11587.733333333334,8193.764818581396,347632.0,695264.0,0.0,695264.0,491625.8891148838,676671.0,664783.25,0.01756799094390036
declaration 122619_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4135.577777777778,11587.733333333334,0.0,12406.733333333334,6466.734652678131,479889.3333333333,744404.0,0.0,1439668.0,416322.0076879594,627531.0,679924.4,0.08349129365720578
declaration 122637_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7006.483333333334,14012.966666666667,0.0,14012.966666666667,9908.663754541052,420389.0,840778.0,0.0,840778.0,594519.825272463,464875.0,684808.2,0.4731017746706104
declaration 122651_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3216.2,6432.4,0.0,6432.4,4548.393659304348,192972.0,385944.0,0.0,385944.0,272903.6195582609,592742.0,633365.7,0.06853519322065924
declaration 122651_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2912.5722222222225,6432.4,0.0,8737.716666666667,3258.912690195123,303402.3333333333,524263.0,0.0,910207.0,271703.45662934316,454423.0,629472.06,0.3852117135356265
declaration 122657_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,975887.0,715023.8,0.2673088047079221
declaration 122662_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,1030285.0,822076.8,0.2020879538186036
declaration 122662_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,551.9777777777778,1655.9,0.0,1655.9333333333334,956.0246883918925,33119.333333333336,99356.0,0.0,99358.0,57362.63600405174,930931.0,620890.06,0.33304395008867466
declaration 122662_4,1,1,0,0,1,1,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2801.625,9550.566666666668,0.0,11206.5,4566.505516732883,192937.0,672390.0,0.0,771748.0,323048.59436520276,357897.0,617997.7,0.7267473253477956
declaration 122662_5,1,1,0,1,1,1,5,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3434.29,9550.566666666668,0.0,17171.45,4200.125532277445,360407.0,1030287.0,0.0,1802035.0,467441.2265098148,0.0,460240.3,162.0564480633803
declaration 122668_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1166666666666667,4.233333333333333,0.0,4.233333333333333,2.9934187070230514,127.0,254.0,0.0,254.0,179.60512242138307,344579.0,700745.06,1.0336267227544336
declaration 122673_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14.116666666666667,28.233333333333334,0.0,28.233333333333334,19.963981455500193,847.0,1694.0,0.0,1694.0,1197.8388873300114,286142.0,697465.0,1.4374785945439676
declaration 122678_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,529809.0,676922.4,0.27767247253255417
declaration 122683_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897.3083333333334,5794.616666666667,0.0,5794.616666666667,4097.412739376588,173838.5,347677.0,0.0,347677.0,245844.76436259528,527526.0,703945.9,0.33442877697023465
declaration 122692_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,1123809.0,687247.25,0.3884661450477795
declaration 122697_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,1123749.0,689312.94,0.38659528284341077
declaration 122697_3,1,1,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1269.9333333333334,3809.766666666667,0.0,3809.8,2199.5601881083207,76196.66666666667,228588.0,0.0,228590.0,131974.7659870376,895163.0,646132.5,0.2781957029055044
declaration 122703_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,505290.0,685305.44,0.356261626986483
declaration 122708_2,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.9416666666666669,3.8833333333333337,0.0,3.8833333333333337,2.7459313336077598,116.5,233.0,0.0,233.0,164.75588001646557,502419.0,694899.6,0.38310777458655026
