Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 127306_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,3,3,1,3,1,3,1,2001.3041666666666,7323.466666666666,0.0,8005.216666666666,3562.537028381314,130327.25,480313.0,0.0,521309.0,234117.51814331053,168248.25,439408.0,0.0,672993.0,198893.55359819147,192771.0,201478.2,0.04516863597221574
declaration 127311_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,1,4,0,3,1,4,0,193.74583333333334,734.2,0.0,774.9833333333333,360.73579368732214,22704.75,46499.0,0.0,90819.0,26156.92937349489,84401.875,337607.5,0.0,337607.5,168803.75,366075.0,517792.28,0.414443163969132
declaration 127317_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,3,1,4,0,3,1,4,0,2576.9875,8867.583333333334,0.0,10307.95,4247.743426119747,287792.5,618477.0,0.0,1151170.0,333984.9721873725,19979.25,79917.0,0.0,79917.0,39958.5,373544.0,319701.62,0.14413931156704432
declaration 127327_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,4,0,3,1,4,0,2433.079166666667,9583.733333333334,0.0,9732.316666666668,4767.6161074516485,148215.25,583939.0,0.0,592861.0,290512.8750243553,417756.75,1671027.0,0.0,1671027.0,835513.5,1858541.0,1679130.0,0.09653324839215277
declaration 127333_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,3,1,3,1,2199.6625,8404.25,0.0,8798.65,4140.5663675345595,258045.0,527919.0,0.0,1032180.0,298119.50234427804,154527.5,504255.0,0.0,618110.0,236257.56605662388,90194.0,215701.9,1.3915327654832916
declaration 127338_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,3,1,3,1,1368.2124999999999,5434.95,0.0,5472.849999999999,2711.2169682558297,82662.0,328371.0,0.0,330648.0,163809.5029294699,154335.5,326097.0,0.0,617342.0,177550.55363191635,288974.0,238355.84,0.1751650883816537
declaration 127343_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,4,0,3,1,4,0,2401.0000000000005,8261.2,0.0,9604.000000000002,3957.74153817085,267980.0,576240.0,0.0,1071920.0,311177.3947402564,5156.125,20624.5,0.0,20624.5,10312.25,378656.0,289034.16,0.2366840714263078
declaration 127349_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,3,1,3,1,3,1,1694.0791666666669,4807.366666666667,0.0,6776.3166666666675,2127.2640809863333,201616.75,406579.0,0.0,806467.0,203522.1754279289,138301.0,288442.0,0.0,553204.0,131060.21702510134,202348.0,198650.73,0.018271816993496354
declaration 127354_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,1,3,1,3,1,1722.9375,5217.566666666667,0.0,6891.75,2459.2630314480843,181710.75,413505.0,0.0,726843.0,213699.90870591562,151532.25,313054.0,0.0,606129.0,133385.83382147446,192766.0,189638.58,0.01622392888268678
declaration 127359_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,1,3,1,3,1,1722.1791666666668,5214.166666666667,0.0,6888.716666666667,2457.680323717461,181610.25,413323.0,0.0,726441.0,213592.8938586597,151488.5,312850.0,0.0,605954.0,133299.56253616637,192765.0,189638.58,0.01621882538323866
declaration 127368_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3,1,3,1,3,1,1423.7250000000001,5682.8,0.0,5694.900000000001,2839.387414419996,85624.5,341694.0,0.0,342498.0,170713.3101577027,134891.75,340968.0,0.0,539567.0,165993.03043275644,197951.0,188442.08,0.04803674583609075
declaration 127373_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3,1,3,1,3,1,1423.1916666666668,5683.283333333334,0.0,5692.766666666667,2840.0645742039296,85534.5,341566.0,0.0,342138.0,170687.87631717336,134874.75,340997.0,0.0,539499.0,166025.24076251176,197936.0,188442.08,0.04796460408920055
declaration 127378_4,1,0,0,0,0,0,1,0,0,1,1,0,0,4,0,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,4,0,4,0,3527.45,7248.333333333333,0.0,14109.8,4065.0326117547484,314868.25,846588.0,0.0,1259473.0,403993.2443596675,0.0,0.0,0.0,0.0,0.0,887809.0,908226.0,0.022997063557589528
declaration 127388_4,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,4,0,4,0,19783.720833333333,40087.933333333334,0.0,79134.88333333333,18670.530062201982,2517522.25,4748093.0,0.0,10070089.0,1956640.1657130478,0.0,0.0,0.0,0.0,0.0,1563891.0,746866.8,0.5224303915682104
declaration 127397_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,1,3,1,3,1,1424.2541666666668,3801.55,0.0,5697.016666666667,1817.1251794654165,142675.0,341821.0,0.0,570700.0,170902.4869977029,130562.75,228093.0,0.0,522251.0,98964.08347265857,180823.0,174807.02,0.033270017503304335
declaration 127402_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,3,1,3,1,2787.1125,9776.016666666666,0.0,11148.45,4703.969928951167,187813.75,668907.0,0.0,751255.0,323069.3525198318,259654.5,586561.0,0.0,1038618.0,269468.7402680813,369713.0,316424.84,0.14413384503655538
declaration 127407_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,3,1,3,1,1862.2624999999998,5860.083333333333,0.0,7449.049999999999,2765.765344695984,200065.0,446943.0,0.0,800260.0,233725.99171251792,156590.0,351605.0,0.0,626360.0,149409.46698921057,180273.0,195441.62,0.08414252272941594
declaration 127412_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,1,3,1,2471.3916666666664,9832.65,0.0,9885.566666666666,4907.547431941872,149180.5,593134.0,0.0,596722.0,295972.3561579133,240021.25,589959.0,0.0,960085.0,290157.863363348,367364.0,315161.4,0.14210046098692306
declaration 127417_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,3,1,3,1,1340.0791666666667,4214.95,0.0,5360.316666666667,1991.1758047545209,143630.0,321619.0,0.0,574520.0,168204.6152418734,130951.75,252897.0,0.0,523807.0,116857.0120514098,202190.0,181935.17,0.10017720028191306
declaration 127422_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,3,1,3,1,7139.395833333333,26949.55,0.0,28557.583333333332,13228.353212179532,832720.5,1713455.0,0.0,3330882.0,962214.4951573947,519666.25,1616973.0,0.0,2078665.0,747707.3543320609,365437.0,301458.53,0.17507386704137787
declaration 127427_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,1,3,1,3,1,1279.7583333333332,4238.966666666666,0.0,5119.033333333333,2015.6748020663415,140428.0,307142.0,0.0,561712.0,163506.3372879881,130650.5,254338.0,0.0,522602.0,123367.53052431044,215576.0,199394.33,0.07506249246205514
declaration 127432_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4,0,3,1,4,0,3404.079166666667,9600.716666666667,0.0,13616.316666666668,4538.781607280523,264753.0,816979.0,0.0,1059012.0,385196.67786296736,121618.0,486472.0,0.0,486472.0,243236.0,303347.0,553633.3,0.8250825374900691
declaration 127438_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,4,0,3,1,4,0,1267.2666666666667,3710.4166666666665,0.0,5069.066666666667,1750.1419690032767,131695.25,304144.0,0.0,526781.0,155663.71814775383,45617.75,182471.0,0.0,182471.0,91235.5,551204.0,461312.94,0.16308129567274549
declaration 127444_4,1,0,0,0,0,0,1,0,0,1,1,0,0,4,0,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,4,0,4,0,4,0,1340.6291666666666,4744.766666666666,0.0,5362.516666666666,2288.022102100212,89705.75,321751.0,0.0,358823.0,155680.2641556833,0.0,0.0,0.0,0.0,0.0,0.0,331510.66,112.64378397893306
declaration 127449_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,3,1,3,1,3,1,6100.224999999999,23012.533333333333,0.0,24400.899999999998,11293.849168311664,711203.5,1464054.0,0.0,2844814.0,821928.5396389398,459852.0,1380752.0,0.0,1839408.0,634679.137532239,375358.0,303023.0,0.19270936013086173
declaration 127454_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,1,3,1,3,1,715.7416666666667,2680.866666666667,0.0,2862.9666666666667,1312.849798854329,45690.0,171778.0,0.0,182760.0,84215.51222112626,70900.5,160852.0,0.0,283602.0,78318.01326004126,111880.0,114593.12,0.024250243005899178
declaration 127459_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,1,3,1,3,1,715.3375,2652.15,0.0,2861.35,1294.5272228211347,46186.5,171681.0,0.0,184746.0,83863.79931174118,70762.25,159129.0,0.0,283049.0,77363.10538137672,111881.0,114593.12,0.024241088187449165
declaration 127464_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,1,3,1,3,1,5780.504166666667,22959.216666666667,0.0,23122.016666666666,11452.7226982752,349302.5,1387321.0,0.0,1397210.0,692027.4656112526,439016.5,1377553.0,0.0,1756066.0,648810.5808028,368866.0,289174.78,0.21604381740252557
declaration 127469_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,0,3,1,4,0,14034.395833333332,48960.6,0.0,56137.58333333333,23435.712949022018,2326969.75,3368255.0,0.0,9307879.0,1562863.4079795917,81954.0,327816.0,0.0,327816.0,163908.0,615908.0,501480.3,0.18578698036070324
declaration 127475_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,3,1,3,1,3,1,4861.945833333333,17900.166666666668,0.0,19447.783333333333,8722.459444439066,560346.75,1166867.0,0.0,2241387.0,647989.2051561637,383011.75,1074010.0,0.0,1532047.0,486080.70220789127,365435.0,284616.0,0.22115834553340538
declaration 127480_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,4,0,3,1,4,0,6675.804166666667,16956.483333333334,0.0,26703.216666666667,8248.039503953236,655150.0,1602193.0,0.0,2620600.0,792938.1894225215,150855.25,603421.0,0.0,603421.0,301710.5,1685760.0,841351.44,0.5009067497745824
declaration 127486_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,0,3,1,4,0,1341.0916666666667,4079.4,0.0,5364.366666666667,1923.318815875309,141669.0,321862.0,0.0,566676.0,166569.685063039,1533.5,6134.0,0.0,6134.0,3067.0,201268.0,255094.31,0.26743601814496093
declaration 127492_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,4,0,3,1,4,0,6673.329166666666,16952.433333333334,0.0,26693.316666666666,8247.763132963802,654778.25,1601599.0,0.0,2619113.0,792704.546234966,150855.25,603421.0,0.0,603421.0,301710.5,1685760.0,841351.44,0.5009067497745824
declaration 127498_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,1,3,1,3,1,4574.554166666667,16954.583333333332,0.0,18298.216666666667,8277.533436550866,528841.0,1097893.0,0.0,2115364.0,611480.6230394114,368212.0,1017275.0,0.0,1472848.0,461763.41022143944,375053.0,278074.75,0.2585721218067846
declaration 127503_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,4,0,3,1,4,0,6672.141666666666,16950.816666666666,0.0,26688.566666666666,8247.575609821484,654616.25,1601314.0,0.0,2618465.0,792592.6234286964,150855.25,603421.0,0.0,603421.0,301710.5,1685760.0,826839.6,0.5095152186550873
declaration 127509_4,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,4,0,4,0,364.4,1115.1833333333334,0.0,1457.6,525.8850118996935,38594.75,87456.0,0.0,154379.0,45343.93730423065,0.0,0.0,0.0,0.0,0.0,954396.0,651856.06,0.3169962337436452
declaration 127518_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,4,0,3,1,4,0,2714.4,9750.35,0.0,10857.6,4719.580158607174,179473.75,651456.0,0.0,717895.0,316209.4355648642,14433.75,57735.0,0.0,57735.0,28867.5,389729.0,310575.34,0.20309922086886015
declaration 127524_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,3,1,3,1,8164.179166666667,31521.4,0.0,32656.716666666667,15579.009995785134,507979.75,1959403.0,0.0,2031919.0,968116.0299844831,582387.25,1891284.0,0.0,2329549.0,887806.0007566876,374543.0,283370.97,0.24342206702568198
declaration 127529_4,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,2530.008333333333,7266.2,0.0,10120.033333333333,3432.0881748984502,260796.5,607202.0,0.0,1043186.0,309144.9647414624,0.0,0.0,0.0,0.0,0.0,617463.0,665014.3,0.07701078850068749
declaration 127537_4,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,4,0,4,0,364.8999999999999,1299.7333333333331,0.0,1459.5999999999997,627.6596743872046,63265.75,87576.0,0.0,253063.0,42417.034898532605,0.0,0.0,0.0,0.0,0.0,532215.0,722356.2,0.35726386422780265
declaration 127546_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,3,1,3,1,3881.054166666667,15442.466666666667,0.0,15524.216666666667,7707.704438722277,234090.5,931453.0,0.0,936362.0,464914.0786170423,306140.5,926548.0,0.0,1224562.0,435714.9006376379,293113.0,272533.53,0.0702100171265007
declaration 127551_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,3,1,3,1,3880.6541666666667,15439.0,0.0,15522.616666666667,7705.664405263891,234094.75,931357.0,0.0,936379.0,464847.5104277925,306116.5,926340.0,0.0,1224466.0,435590.5900617383,293114.0,272533.53,0.07021318923695218
declaration 127556_4,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,2528.7166666666667,7259.433333333333,0.0,10114.866666666667,3428.9987765030273,260620.5,606892.0,0.0,1042482.0,308951.9454602393,0.0,0.0,0.0,0.0,0.0,617399.0,661930.3,0.07212728316696335
declaration 127564_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,4,0,3,1,4,0,2754.5958333333333,9702.283333333333,0.0,11018.383333333333,4663.461461157267,186710.25,661103.0,0.0,746841.0,318274.40777247027,3084.5,12338.0,0.0,12338.0,6169.0,303354.0,287955.66,0.05076031220949782
declaration 127570_4,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,2525.8958333333335,7246.3,0.0,10103.583333333334,3423.0288888312275,260253.25,606215.0,0.0,1041013.0,308550.49004809035,0.0,0.0,0.0,0.0,0.0,617308.0,661930.3,0.07228533001354268
declaration 127578_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,3,1,4,0,1912.9,7634.75,0.0,7651.6,3814.5747904146106,115028.25,459096.0,0.0,460113.0,229378.99219468638,17010.25,68041.0,0.0,68041.0,34020.5,159294.0,285921.53,0.794929697603174
declaration 127584_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,3,1,1813.6166666666666,7226.966666666666,0.0,7254.466666666666,3608.9215105172448,109240.25,435268.0,0.0,436961.0,217353.18975709405,133407.25,433618.0,0.0,533629.0,205361.89372158766,98404.0,197485.11,1.0068809131234502
declaration 127589_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,0,3,1,4,0,1377.1583333333335,5497.783333333334,0.0,5508.633333333334,2747.0880293200166,82793.0,330518.0,0.0,331172.0,165150.2838205251,0.25,1.0,0.0,1.0,0.5,202626.0,251572.34,0.24156003548409385
declaration 127595_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,3,1,4,0,1.0791666666666666,4.233333333333333,0.0,4.316666666666666,2.1031446913117016,63095.0,252116.0,0.0,252380.0,126014.05802793062,0.0,0.0,0.0,0.0,0.0,280116.0,261037.42,0.06810956219923174
declaration 127601_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,4,0,3,1,4,0,413.93333333333334,1649.8,0.0,1655.7333333333333,823.9149287486025,24931.25,99344.0,0.0,99725.0,49608.765323445274,38743.0,154972.0,0.0,154972.0,77486.0,532929.0,550143.56,0.03230179348468558
