Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 119280_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2243.302777777778,9496.066666666668,0.0,13459.816666666668,3792.6340416716057,336832.6666666667,807589.0,0.0,2020996.0,369474.6502409423,0.0,155.11163,0.0017882571081149338
declaration 119343_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1722.9,6925.166666666667,0.0,8614.5,2990.3893974419675,225584.0,516870.0,0.0,1127920.0,267249.940067346,196038.0,176683.34,0.09872910481641314
declaration 119343_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1980.3000000000002,6925.166666666667,0.0,11881.800000000001,2747.9940972765326,306804.6666666667,712908.0,0.0,1840828.0,310996.4702942248,0.0,144.95871,0.0016712056827585847
declaration 119429_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,627.5533333333334,1509.3833333333334,0.0,3137.766666666667,753.8633522101705,73744.2,188266.0,0.0,368721.0,78496.00356196486,360902.0,313611.0,0.13103557198353016
declaration 119429_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1525.466666666667,6015.033333333334,0.0,9152.800000000001,2300.464754807409,152981.5,549168.0,0.0,917889.0,206399.11900950546,0.0,43.517757,0.0005017092359350636
declaration 119498_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.1533333333334,1569.3166666666666,0.0,3030.766666666667,823.7815870187383,90470.4,181846.0,0.0,452352.0,90693.01321105172,261632.0,256145.94,0.02096862195755871
declaration 119498_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,1,2,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.8833333333334,4360.533333333334,0.0,7391.300000000001,1700.623732601921,149305.0,443478.0,0.0,895830.0,165376.05346361364,0.0,38.323856,0.00044182958477455086
declaration 119524_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2649.3599999999997,9513.433333333332,0.0,13246.8,3957.9742537937814,307445.0,794808.0,0.0,1537225.0,385745.3599429292,422705.0,292287.3,0.30853121562318875
declaration 119524_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,2,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3381.9805555555554,9513.433333333332,0.0,20291.88333333333,3968.985440322342,459123.0,1217513.0,0.0,2754738.0,507027.4945976796,0.0,159.99434,0.0018445490377945078
declaration 119553_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1654.273333333333,7023.516666666666,0.0,8271.366666666665,3040.835255379862,211243.0,496282.0,0.0,1056215.0,259191.810337441,199625.0,176444.42,0.11612061678146525
declaration 119553_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1933.0749999999998,7023.516666666666,0.0,11598.449999999999,2804.233488193441,292020.3333333333,695907.0,0.0,1752122.0,304785.46736920817,0.0,154.66545,0.0017831131446039807
declaration 119645_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,98.53333333333333,251.45,0.0,492.66666666666663,133.05591399858935,14945.4,29560.0,0.0,74727.0,14716.99955153903,255528.0,217999.75,0.14686550984627908
declaration 119645_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,791.9111111111112,4258.8,0.0,4751.466666666667,1702.5861379960475,59969.166666666664,285088.0,0.0,359815.0,111068.03973135866,0.0,8.269083,9.533293008993981e-05
declaration 119651_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,97.61666666666665,248.56666666666663,0.0,488.08333333333326,132.2838052782308,14773.0,29285.0,0.0,73865.0,14595.836238461981,255527.0,212891.88,0.16685174169461545
declaration 119651_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,791.1444444444445,4258.783333333334,0.0,4746.866666666667,1702.904540896937,59779.5,284812.0,0.0,358677.0,111013.24696584638,0.0,0.0,0.0
declaration 119667_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.24,186.76666666666668,0.0,196.20000000000002,82.5258870160011,4845.4,11772.0,0.0,24227.0,6326.142292108201,255532.0,225340.4,0.1181519095455755
declaration 119667_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.5111111111111,4258.866666666667,0.0,4455.066666666667,1724.2360487946432,48588.5,267304.0,0.0,291531.0,107297.57148556532,0.0,0.0,0.0
declaration 119678_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,3890.213333333334,16031.566666666668,0.0,19451.06666666667,6845.411087621238,458341.6,1167064.0,0.0,2291708.0,593017.889080338,158555.0,230470.0,0.45356500898741764
declaration 119678_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,3682.275,16031.566666666668,0.0,22093.65,6143.871130617804,602887.8333333334,1325619.0,0.0,3617327.0,637728.6686676134,0.0,46.2645,0.000533375986168928
declaration 119734_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2011.9299999999998,5760.633333333333,0.0,10059.65,2432.705877532944,274424.6,603579.0,0.0,1372123.0,267426.35088618327,373293.0,279955.3,0.2500386760533951
declaration 119734_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2713.5333333333333,6221.55,0.0,16281.2,2772.711621018914,391499.1666666667,976872.0,0.0,2348995.0,373433.00266549375,0.0,48.40622,0.0005580675299740817
declaration 119842_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4536.636666666667,13777.566666666668,0.0,22683.183333333334,5923.6087353253015,464008.0,1360991.0,0.0,2320040.0,557150.9891874015,472325.0,267380.38,0.4339059440004234
declaration 119842_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,3,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5092.544444444445,13777.566666666668,0.0,30555.266666666666,5470.421656850662,692226.0,1833316.0,0.0,4153356.0,748888.8521977076,0.0,138.02077,0.0015912192579106753
declaration 119863_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,90.62666666666667,395.25,0.0,453.1333333333333,172.12008509887636,11569.8,27188.0,0.0,57849.0,14327.192160364151,261789.0,230359.66,0.12005601362165713
declaration 119863_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,802.7138888888888,4363.15,0.0,4816.283333333333,1751.0309909503367,57804.333333333336,288977.0,0.0,346826.0,113973.71268615701,0.0,228.57016,0.0026351486633706795
declaration 119869_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,90.30333333333333,395.15,0.0,451.51666666666665,172.14937610820562,11512.8,27091.0,0.0,57564.0,14287.220922908697,261779.0,222098.75,0.15157919466420147
declaration 119869_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,802.4166666666666,4362.983333333334,0.0,4814.5,1751.0970056573744,57739.0,288870.0,0.0,346434.0,113949.41484711539,0.0,212.97588,0.002455364667041264
declaration 119875_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,89.65,394.5,0.0,448.25,171.99572547983084,11402.8,26895.0,0.0,57014.0,14203.020794887263,261801.0,222762.27,0.14911606286836185
declaration 119875_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,801.9333333333334,4363.35,0.0,4811.6,1751.4997303263663,57618.333333333336,288696.0,0.0,345710.0,113915.02871643701,0.0,231.13728,0.002664744616898919
declaration 119881_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1794.5433333333335,8218.433333333332,0.0,8972.716666666667,3597.0341140615024,218361.8,538363.0,0.0,1091809.0,285523.9920693181,352138.0,242406.95,0.3116137618632468
declaration 119881_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2473.6138888888886,8218.433333333332,0.0,14841.683333333332,3621.8426871846546,330385.0,890501.0,0.0,1982310.0,374852.4297202834,0.0,34.831604,0.00040156796831766853
declaration 119897_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1967.4899999999998,7096.0,0.0,9837.449999999999,3085.2032688661247,267012.6,590247.0,0.0,1335063.0,299967.75423251744,198309.0,203369.55,0.025518493235304498
declaration 119897_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2190.433333333333,7096.0,0.0,13142.599999999999,2813.006531710235,353936.5,788556.0,0.0,2123619.0,342518.7720559269,0.0,153.62819,0.0017711547180266553
declaration 119903_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1721.1266666666666,7003.3,0.0,8605.633333333333,3017.511980566293,124093.2,516338.0,0.0,620466.0,222997.78744575023,208124.0,181268.9,0.12903410346716382
declaration 119903_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2012.3944444444444,7003.3,0.0,12074.366666666667,2791.652620316238,224154.66666666666,724462.0,0.0,1344928.0,316000.3057490082,0.0,141.93646,0.0016363626788681418
declaration 119909_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1724.6666666666665,6889.933333333333,0.0,8623.333333333332,2935.199412471361,196770.6,517400.0,0.0,983853.0,258981.0466883629,206788.0,171623.56,0.17005066783372344
declaration 119909_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2011.6333333333332,6889.933333333333,0.0,12069.8,2717.7961070404904,284673.5,724188.0,0.0,1708041.0,316256.9604064075,0.0,38.668247,0.00044580001179285434
declaration 119955_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1434.6266666666666,4673.616666666667,0.0,7173.133333333333,1936.6107676815184,126221.6,430388.0,0.0,631108.0,180704.58277060936,337234.0,268342.03,0.20428535897922512
declaration 119955_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,4,2,0,0,0,2,1,2,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2132.2833333333333,5620.566666666667,0.0,12793.7,2433.2525474489216,233121.66666666666,767622.0,0.0,1398730.0,307715.87951788685,0.0,89.31221,0.001029666125768199
declaration 119961_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2018.22,7240.233333333334,0.0,10091.1,3114.6753376020856,278577.6,605466.0,0.0,1392888.0,304987.34847662126,114011.0,172773.98,0.5154150421889115
declaration 119961_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1998.5472222222222,7240.233333333334,0.0,11991.283333333333,2786.2670503823388,352060.8333333333,719477.0,0.0,2112365.0,326821.87758986803,0.0,141.72337,0.0016339060101348405
declaration 119982_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2215.903333333333,7102.883333333333,0.0,11079.516666666666,2967.5513496306085,317176.8,664771.0,0.0,1585884.0,302283.1939964576,377223.0,267450.44,0.2910017748122463
declaration 119982_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,2,4,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2894.4277777777775,7102.883333333333,0.0,17366.566666666666,3131.6866606363105,437979.6666666667,1041994.0,0.0,2627878.0,400824.2745486689,0.0,50.610405,0.0005834792304299303
declaration 119998_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4157.5599999999995,17669.0,0.0,20787.8,7619.6161507523175,703021.2,1247268.0,0.0,3515106.0,645503.7976996728,337171.0,260748.48,0.22665803294174172
declaration 119998_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4401.219444444444,17669.0,0.0,26407.316666666666,6841.276180439312,849924.1666666666,1584439.0,0.0,5099545.0,680310.9671088412,0.0,45.690052,0.0005267532716825269
declaration 120004_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.133333333333335,22.1,0.0,45.66666666666667,10.18500395461659,958.2,2740.0,0.0,4791.0,1212.5350304218018,349134.0,294627.4,0.1561194090234695
declaration 120004_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.4277777777778,5818.9,0.0,5864.566666666667,2371.844804007272,59444.166666666664,351874.0,0.0,356665.0,143264.88046470657,0.0,23.155237,0.00026695301073191964
declaration 120015_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2859.036666666667,9747.5,0.0,14295.183333333334,4137.466903264739,309184.4,857711.0,0.0,1545922.0,407899.3671468491,341381.0,279924.97,0.18002182678590783
declaration 120015_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,3330.8111111111116,9747.5,0.0,19984.86666666667,3876.897297978639,457502.3333333333,1199092.0,0.0,2745014.0,514873.5486162274,0.0,136.33876,0.0015718276712433457
declaration 120034_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3089.05,9562.483333333334,0.0,15445.25,4002.1049226729842,400766.8,926715.0,0.0,2003834.0,447150.91098945553,201777.0,193810.39,0.03948224710943269
declaration 120034_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,2,4,0,0,2,1,0,1,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3134.7000000000003,9562.483333333334,0.0,18808.2,3581.3375412918936,522054.3333333333,1128492.0,0.0,3132326.0,498215.9614178039,0.0,53.67263,0.0006187831345768177
declaration 120045_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1247.9533333333334,2528.4333333333334,0.0,6239.766666666666,1185.4462871167505,144963.0,374386.0,0.0,724815.0,158853.7032649853,380362.0,298450.1,0.21535249643760418
declaration 120045_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,2,4,0,0,2,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2096.5222222222224,6339.366666666667,0.0,12579.133333333333,2333.375510896575,246593.83333333334,754748.0,0.0,1479563.0,286636.628742676,0.0,41.661026,0.0004803032776602977
declaration 120092_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1041.4533333333334,3563.6666666666665,0.0,5207.266666666666,1475.3975991142936,129993.2,312436.0,0.0,649966.0,152385.8472585299,295260.0,262493.16,0.11097623704531599
declaration 120092_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1688.0444444444445,4921.0,0.0,10128.266666666666,2061.53313099382,209610.33333333334,607696.0,0.0,1257662.0,237929.5792394604,0.0,5.8070154,6.694814811107284e-05
declaration 120103_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3218.8233333333333,7425.916666666667,0.0,16094.116666666667,3354.5553157568024,366372.8,965647.0,0.0,1831864.0,403607.2814416261,184936.0,208776.97,0.12891469886879786
declaration 120103_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3196.0638888888893,7425.916666666667,0.0,19176.383333333335,3000.9233657403342,497074.5,1150583.0,0.0,2982447.0,482510.80444224254,0.0,159.36732,0.0018373202922457206
declaration 120188_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2301.5133333333333,9564.316666666668,0.0,11507.566666666668,4119.726139586763,259140.6,690454.0,0.0,1295703.0,349551.5148526752,202397.0,201313.14,0.0053551158119932605
declaration 120188_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2480.141666666667,9564.316666666668,0.0,14880.85,3710.682317441393,364759.0,892851.0,0.0,2188554.0,405808.43724594987,0.0,47.97673,0.0005531160187076135
declaration 120206_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,294.66666666666663,1096.4166666666667,0.0,1473.3333333333333,459.52239441862054,36637.0,88400.0,0.0,183185.0,44041.92112067774,198652.0,169262.1,0.1479466919537684
declaration 120206_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,797.3666666666667,3310.866666666667,0.0,4784.2,1298.1419047152656,78372.83333333333,287052.0,0.0,470237.0,109558.34681559715,0.0,33.186077,0.0003825969531343447
declaration 120229_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,829.78,3917.1666666666665,0.0,4148.9,1726.9447759619363,98994.4,248934.0,0.0,494972.0,133074.15485660618,371486.0,305607.66,0.17733735255164393
declaration 120229_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1723.3888888888887,6191.433333333333,0.0,10340.333333333332,2679.009459704311,185898.66666666666,620420.0,0.0,1115392.0,243887.46163316118,0.0,44.229828,0.0005099185819626625
declaration 120258_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1600.54,4337.433333333333,0.0,8002.7,2108.267911257696,230447.2,480162.0,0.0,1152236.0,236906.81146328402,362992.0,309651.8,0.14694590376647418
declaration 120258_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2342.0944444444444,6049.866666666667,0.0,14052.566666666666,2618.2537755082035,332565.0,843154.0,0.0,1995390.0,327823.3370509183,0.0,48.214325,0.0005558552087431475
