Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Activity_other,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 125214_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2.175,4.35,0.0,4.35,3.0759144981614814,130.5,261.0,0.0,261.0,184.55486988968892,0.0,0.0,0.0,0.0,0.0,49601.0,725848.1,13.63373974315034
declaration 125218_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,4.083333333333333,8.166666666666666,0.0,8.166666666666666,5.774705379690137,245.0,490.0,0.0,490.0,346.4823227814083,25744.0,51488.0,0.0,51488.0,36407.51394973296,420742.0,540609.06,0.28489445432117544
declaration 125223_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,3.775,7.55,0.0,7.55,5.338656197958434,226.5,453.0,0.0,453.0,320.319371877506,25475.5,50951.0,0.0,50951.0,36027.797608235785,420215.0,540609.06,0.2865058660447628
declaration 125228_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,38124.0,76248.0,0.0,76248.0,53915.47785191188,365069.0,542525.6,0.4860906431386943
declaration 125233_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,360500.0,835436.4,1.3174379334257975
declaration 125239_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,4.283333333333333,8.566666666666666,0.0,8.566666666666666,6.057548092164756,257.0,514.0,0.0,514.0,363.4528855298854,0.0,0.0,0.0,0.0,0.0,700782.0,1146398.4,0.6358844476598999
declaration 125247_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0.7,1.4,0.0,1.4,0.9899494936611665,42.0,84.0,0.0,84.0,59.39696961966999,0.0,0.0,0.0,0.0,0.0,1241798.0,837299.5,0.32573615032396575
declaration 125253_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,6158.0,12316.0,0.0,12316.0,8708.72711709352,285243.0,505582.66,0.7724629745515227
declaration 125258_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,3.658333333333333,7.316666666666666,0.0,7.316666666666666,5.173664615681573,219.5,439.0,0.0,439.0,310.41987694089437,607.0,1214.0,0.0,1214.0,858.4276323604687,274681.0,505582.66,0.8406175026667297
declaration 125263_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1.7916666666666667,3.5833333333333335,0.0,3.5833333333333335,2.5337992992517955,107.5,215.0,0.0,215.0,152.02795795510772,41254.5,82509.0,0.0,82509.0,58342.67340892085,615295.0,510419.9,0.170446848666087
declaration 125268_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,7.683333333333334,15.366666666666667,0.0,15.366666666666667,10.86587420423328,461.0,922.0,0.0,922.0,651.9524522539969,0.0,0.0,0.0,0.0,0.0,873597.0,849738.9,0.027310218556153468
declaration 125274_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,41151.5,82303.0,0.0,82303.0,58197.00941199642,615107.0,510419.9,0.1701933057988285
declaration 125279_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,16507.208333333332,33014.416666666664,0.0,33014.416666666664,23344.717901918175,990432.5,1980865.0,0.0,1980865.0,1400683.0741150905,45256.0,90512.0,0.0,90512.0,64001.64897875679,1049395.0,527511.2,0.49731875270989473
declaration 125284_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0.15,0.3,0.0,0.3,0.21213203435596426,9.0,18.0,0.0,18.0,12.727922061357855,0.0,0.0,0.0,0.0,0.0,544174.0,1245808.4,1.289356667168957
declaration 125295_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,1.6666666666666667,3.3333333333333335,0.0,3.3333333333333335,2.3570226039551585,100.0,200.0,0.0,200.0,141.4213562373095,0.0,0.0,0.0,0.0,0.0,457663.0,843183.44,0.8423675007592923
declaration 125301_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.11666666666666665,0.2333333333333333,0.0,0.2333333333333333,0.1649915822768611,7.0,14.0,0.0,14.0,9.899494936611665,255743.5,511487.0,0.0,511487.0,361675.92618876364,1305347.0,786844.9,0.39721401665610756
declaration 125306_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,42433.0,84866.0,0.0,84866.0,60009.32409217754,698843.0,542525.6,0.2236802472086005
declaration 125311_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,634078.0,829577.7,0.3083211962881538
declaration 125317_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,2,0,1.0833333333333333,2.1666666666666665,0.0,2.1666666666666665,1.5320646925708528,65.0,130.0,0.0,130.0,91.92388155425118,0.0,0.0,0.0,0.0,0.0,625904.0,1101835.1,0.7603899719445794
declaration 125325_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.15,0.3,0.0,0.3,0.21213203435596426,9.0,18.0,0.0,18.0,12.727922061357855,0.0,0.0,0.0,0.0,0.0,523385.0,841048.25,0.6069399199442094
declaration 125331_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,2,0,2.0416666666666665,4.083333333333333,0.0,4.083333333333333,2.8873526898450685,122.5,245.0,0.0,245.0,173.24116139070415,40621.0,81242.0,0.0,81242.0,57446.76911715749,280810.0,510419.9,0.8176699770307325
declaration 125336_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,8.591666666666667,17.183333333333334,0.0,17.183333333333334,12.150451523388842,515.5,1031.0,0.0,1031.0,729.0270914033305,0.0,0.0,0.0,0.0,0.0,617749.0,860350.7,0.39271886720982147
declaration 125342_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,9.233333333333333,18.466666666666665,0.0,18.466666666666665,13.057905225911577,554.0,1108.0,0.0,1108.0,783.4743135546946,0.0,0.0,0.0,0.0,0.0,201129.0,891447.4,3.4322170099786704
declaration 125348_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,1.6833333333333333,3.3666666666666667,0.0,3.3666666666666667,2.38059282999471,101.0,202.0,0.0,202.0,142.8355697996826,4908.5,9817.0,0.0,9817.0,6941.667270908337,806725.0,540609.06,0.32987193591372527
declaration 125353_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,40107.5,80215.0,0.0,80215.0,56720.57045287891,547196.0,542525.6,0.008535104423277947
declaration 125358_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,40696.0,81392.0,0.0,81392.0,57552.83513433547,1411067.0,543361.5,0.6149286320210168
declaration 125363_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,133633.5,267267.0,0.0,267267.0,188986.308087385,1149420.0,633969.56,0.44844394346713995
declaration 125368_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.25833333333333336,0.5166666666666667,0.0,0.5166666666666667,0.3653385036130496,15.5,31.0,0.0,31.0,21.920310216782973,206.5,413.0,0.0,413.0,292.03510063004416,198325.0,540609.06,1.725874511534098
declaration 125373_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,262334.5,524669.0,0.0,524669.0,370997.0077783647,984300.0,786844.9,0.20060461749466627
declaration 125378_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,5.591666666666667,11.183333333333334,0.0,11.183333333333334,7.907810836269556,335.5,671.0,0.0,671.0,474.4686501761734,0.0,0.0,0.0,0.0,0.0,628558.0,869329.7,0.3830540499047025
declaration 125384_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,2,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,167288.5,334577.0,0.0,334577.0,236581.6655290515,627428.0,647333.7,0.03172585141243298
declaration 125389_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.1833333333333333,0.3666666666666666,0.0,0.3666666666666666,0.2592724864350674,11.0,22.0,0.0,22.0,15.556349186104045,35829.5,71659.0,0.0,71659.0,50670.56483304681,613975.0,542525.6,0.11637179852599862
declaration 125394_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,3.075,6.15,0.0,6.15,4.348706704297268,184.5,369.0,0.0,369.0,260.92240225783604,0.0,0.0,0.0,0.0,0.0,613203.0,846928.06,0.3811544667915845
declaration 125400_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1.0,2.0,0.0,2.0,1.4142135623730951,60.0,120.0,0.0,120.0,84.8528137423857,0.0,0.0,0.0,0.0,0.0,612956.0,843183.44,0.37560189883123746
declaration 125406_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.5833333333333334,1.1666666666666667,0.0,1.1666666666666667,0.8249579113843055,35.0,70.0,0.0,70.0,49.49747468305833,34396.0,68792.0,0.0,68792.0,48643.289691384976,612305.0,542525.6,0.11396179191742677
declaration 125411_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,7.025,14.05,0.0,14.05,9.934850275670993,421.5,843.0,0.0,843.0,596.0910165402596,0.0,0.0,0.0,0.0,0.0,941569.0,1120295.8,0.18981800590291312
declaration 125419_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,3.3833333333333333,6.766666666666667,0.0,6.766666666666667,4.784755886028972,203.0,406.0,0.0,406.0,287.0853531617383,237724.0,475448.0,0.0,475448.0,336192.5049015816,934284.0,692007.94,0.2593173622795638
declaration 125424_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,3006078.0,1039774.56,0.6541092538184305
declaration 125434_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,117930.0,235860.0,0.0,235860.0,166778.2054106591,529756.0,623584.2,0.17711585616774514
declaration 125439_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.09166666666666665,0.1833333333333333,0.0,0.1833333333333333,0.1296362432175337,5.5,11.0,0.0,11.0,7.7781745930520225,117620.5,235241.0,0.0,235241.0,166340.50631310462,529194.0,624420.06,0.17994546895845379
declaration 125444_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,117459.0,234918.0,0.0,234918.0,166112.11082278137,528983.0,623584.2,0.17883596920884037
declaration 125449_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,117332.0,234664.0,0.0,234664.0,165932.50570036,528782.0,623584.2,0.17928406696899668
declaration 125454_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,2,0,2,0,12.725,25.45,0.0,25.45,17.995867581197633,763.5,1527.0,0.0,1527.0,1079.752054871858,0.0,0.0,0.0,0.0,0.0,1059113.0,1135748.0,0.07235771820381773
declaration 125462_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,2,0,2,0,12.9,25.8,0.0,25.8,18.243354954612926,774.0,1548.0,0.0,1548.0,1094.6012972767755,0.0,0.0,0.0,0.0,0.0,1059003.0,1135748.0,0.07246910537552774
declaration 125470_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,2,0,2,0,13.425,26.85,0.0,26.85,18.985817074858804,805.5,1611.0,0.0,1611.0,1139.149024491528,0.0,0.0,0.0,0.0,0.0,1058888.0,1135748.0,0.07258558034466346
declaration 125478_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.65,1.3,0.0,1.3,0.9192388155425119,39.0,78.0,0.0,78.0,55.154328932550705,171412.5,342825.0,0.0,342825.0,242413.88226027816,1060371.0,647333.7,0.3895215094528236
declaration 125483_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,2,0,0.5083333333333333,1.0166666666666666,0.0,1.0166666666666666,0.7188918942063233,30.5,61.0,0.0,61.0,43.1335136523794,171484.0,342968.0,0.0,342968.0,242514.99852998782,1060265.0,647333.7,0.3894604768619166
declaration 125488_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,709.0166666666667,1418.0333333333333,0.0,1418.0333333333333,1002.7009859485639,42541.0,85082.0,0.0,85082.0,60162.059156913834,32379.0,64758.0,0.0,64758.0,45790.820936078446,335867.0,548099.8,0.6318954005603409
declaration 125493_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,702.7083333333334,1405.4166666666667,0.0,1405.4166666666667,993.7796553925938,42162.5,84325.0,0.0,84325.0,59626.77932355562,32241.5,64483.0,0.0,64483.0,45596.36657125215,335615.0,548935.7,0.6356113031300746
declaration 125498_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1197.6833333333334,2395.366666666667,0.0,2395.366666666667,1693.7800134282165,71861.0,143722.0,0.0,143722.0,101626.80080569298,79175.5,158351.0,0.0,158351.0,111971.06590767099,615530.0,680633.44,0.1057680982242945
declaration 125503_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,60931.5,121863.0,0.0,121863.0,86170.15367573623,411684.0,557123.2,0.35327869798194733
declaration 125508_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,9501.0,19002.0,0.0,19002.0,13436.443056106777,1498990.0,505582.66,0.6627177924802701
declaration 125513_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,2,0,0.1083333333333333,0.2166666666666666,0.0,0.2166666666666666,0.15320646925708525,6.5,13.0,0.0,13.0,9.192388155425117,4408.0,8816.0,0.0,8816.0,6233.853382940603,280937.0,505582.66,0.7996300104649797
