Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Activity_other,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 118042_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,3,0,17.650000000000002,48.88333333333333,0.0,52.95,27.125177930804025,1140.3333333333333,3177.0,0.0,3421.0,1768.0193249320928,25355.666666666668,73134.0,0.0,76067.0,41403.23024032464,278207.0,265329.16,0.04628871218193647
declaration 118047_3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,3,0,3,0,356.71666666666675,1070.0166666666669,0.0,1070.1500000000003,617.7359241168062,21405.666666666668,64209.0,0.0,64217.0,37068.774249134985,0.0,0.0,0.0,0.0,0.0,2355770.0,1061018.2,0.549608726658375
declaration 118057_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,2,1,3,0,4177.766666666667,11153.316666666668,0.0,12533.300000000001,6080.280573455838,278265.6666666667,751998.0,0.0,834797.0,412347.74321479356,257088.66666666666,669199.0,0.0,771266.0,360528.24196217046,456634.0,369863.44,0.19002212384535536
declaration 118062_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,2,1,2,1,3,0,448.5666666666666,1345.6166666666666,0.0,1345.6999999999998,776.8680895822089,26915.666666666668,80742.0,0.0,80747.0,46614.97212627433,27774.666666666668,80737.0,0.0,83324.0,45884.961657751584,117087.0,300171.78,1.5636644653121183
declaration 118071_3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,450.7277777777778,1323.25,0.0,1352.1833333333334,755.7648811953015,27622.333333333332,81131.0,0.0,82867.0,46347.99327191344,0.0,0.0,0.0,0.0,0.0,1839253.0,1278781.5,0.30472778894475094
declaration 118080_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,318.40555555555557,955.15,0.0,955.2166666666667,551.436865614967,19105.666666666668,57313.0,0.0,57317.0,33088.52133797056,0.0,0.0,0.0,0.0,0.0,629153.0,770005.9,0.22387698222848815
declaration 118086_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,1,2,1,3,0,23.07777777777778,66.88333333333334,0.0,69.23333333333333,37.95491599448151,1431.6666666666667,4154.0,0.0,4295.0,2358.663675332567,118157.33333333333,350459.0,0.0,354472.0,201189.15053832633,627955.0,465438.2,0.25880327810113785
declaration 118091_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,2,1,3,0,402.4111111111111,1130.1833333333334,0.0,1207.2333333333333,631.4455488826442,25685.666666666668,72434.0,0.0,77057.0,40551.177964805574,119925.66666666667,291966.0,0.0,359777.0,152800.49132883485,808641.0,436485.9,0.46022288475355566
declaration 118096_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,422.2611111111111,1266.7,0.0,1266.7833333333333,731.3055309082771,25337.333333333332,76007.0,0.0,76012.0,43881.218605837894,0.0,0.0,0.0,0.0,0.0,803616.0,703832.06,0.12416867944391351
declaration 118102_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3845.5055555555555,11517.35,0.0,11536.516666666666,6644.019094275136,231113.66666666666,692191.0,0.0,693341.0,399305.0977765415,0.0,0.0,0.0,0.0,0.0,1130225.0,713406.75,0.3687922758742728
declaration 118108_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,373.5833333333333,1120.6166666666666,0.0,1120.75,646.9498475753571,22417.666666666668,67245.0,0.0,67253.0,38821.60965665042,22518.0,67237.0,0.0,67554.0,38728.114374443794,199899.0,236415.31,0.1826738127754516
declaration 118113_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,367.5555555555556,1076.4333333333334,0.0,1102.6666666666667,614.0462725355596,22578.0,66160.0,0.0,67734.0,37751.32331455415,27781.0,64586.0,0.0,83343.0,33225.17540961973,200888.0,233929.19,0.16447566554498028
declaration 118118_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,1,3,0,880.6888888888889,2634.8333333333335,0.0,2642.0666666666666,1519.1379559668896,52986.0,158524.0,0.0,158958.0,91398.84666668392,75609.0,158090.0,0.0,226827.0,79268.72216076149,454035.0,374711.28,0.17470837875934675
declaration 118123_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,2,1,2,1,3,0,10.311111111111112,29.25,0.0,30.933333333333334,16.423140291583614,652.3333333333334,1856.0,0.0,1957.0,1043.6284460157904,56300.666666666664,167147.0,0.0,168902.0,95999.75112641352,547330.0,452514.28,0.17323318427639633
declaration 118128_3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0,3,0,3,0,21.7,64.78333333333333,0.0,65.1,37.31159709497541,1308.3333333333333,3906.0,0.0,3925.0,2249.66538252544,0.0,0.0,0.0,0.0,0.0,198953.0,907891.5,3.563346619553362
declaration 118136_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,1,2,1,3,0,6.199999999999999,18.566666666666663,0.0,18.599999999999998,10.709860461794591,372.6666666666667,1116.0,0.0,1118.0,643.7463268503622,474.3333333333333,1114.0,0.0,1423.0,575.1089751806463,201234.0,243257.7,0.20883003431328703
declaration 118141_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,0,5.511111111111112,16.5,0.0,16.533333333333335,9.516671531425104,331.3333333333333,992.0,0.0,994.0,572.1549906566694,0.0,0.0,0.0,0.0,0.0,806031.0,730315.0,0.09393683369498196
declaration 118147_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,1,2,1,3,0,29.938888888888886,89.76666666666667,0.0,89.81666666666666,51.81238143890291,1797.3333333333333,5389.0,0.0,5392.0,3110.474936940231,57135.333333333336,166020.0,0.0,171406.0,94335.33391753766,540935.0,454757.3,0.15931246360468448
declaration 118152_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,1,2,1,3,0,27.633333333333336,82.76666666666667,0.0,82.9,47.746913803698114,1660.6666666666667,4974.0,0.0,4982.0,2869.4336258804337,461922.3333333333,1380801.0,0.0,1385767.0,795776.1420967164,1750577.0,1423447.9,0.18686931508868218
declaration 118157_3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,3,0,3,0,3,0,410.18888888888887,1219.0666666666666,0.0,1230.5666666666666,700.5323026363859,24841.333333333332,73834.0,0.0,74524.0,42430.29655014602,0.0,0.0,0.0,0.0,0.0,727105.0,1089385.9,0.49825111228777136
declaration 118165_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,28.405555555555555,80.48333333333333,0.0,85.21666666666667,45.162731480888255,1799.0,5113.0,0.0,5397.0,2873.518922853998,0.0,0.0,0.0,0.0,0.0,786492.0,707711.1,0.10016742064763533
declaration 118171_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,407.8277777777778,1221.5666666666666,0.0,1223.4833333333333,704.7192014344226,24508.0,73409.0,0.0,73524.0,42349.5473057269,0.0,0.0,0.0,0.0,0.0,458717.0,723357.8,0.57691520588947
declaration 118177_3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,5.872222222222223,17.566666666666666,0.0,17.616666666666667,10.127716827999691,353.3333333333333,1057.0,0.0,1060.0,609.3950552255354,0.0,0.0,0.0,0.0,0.0,1366429.0,638337.25,0.5328427236248645
declaration 118182_3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3361.5944444444444,10084.666666666666,0.0,10084.783333333333,5822.351336214159,201698.0,605087.0,0.0,605094.0,349345.1216247337,0.0,0.0,0.0,0.0,0.0,784947.0,1031335.2,0.3138914952219704
declaration 118191_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,478.42777777777775,1435.2,0.0,1435.2833333333333,828.5890511273657,28707.333333333332,86117.0,0.0,86122.0,49718.22981898424,51566.333333333336,86112.0,0.0,154699.0,45509.30076735231,439868.0,403887.6,0.08179819002518937
declaration 118196_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,2,1,3,0,337.86666666666673,1013.5166666666668,0.0,1013.6000000000001,585.1300655504818,20273.666666666668,60816.0,0.0,60821.0,35110.69068436754,20845.0,60811.0,0.0,62535.0,34622.303663967825,117925.0,277382.66,1.352195516217935
declaration 118201_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,328.3,984.75,0.0,984.9,568.5023812615036,19701.0,59094.0,0.0,59103.0,34115.33902806771,27925.0,59085.0,0.0,83775.0,29675.04380788679,374066.0,340099.12,0.09080449706736245
declaration 118206_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,2837.7388888888886,8513.183333333332,0.0,8513.216666666665,4915.079066684406,170265.0,510793.0,0.0,510795.0,294905.89870160277,339516.6666666667,510791.0,0.0,1018550.0,294033.96651464154,786225.0,532646.3,0.3225268688988521
declaration 118211_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,302.2722222222222,885.2833333333333,0.0,906.8166666666666,505.0172154198017,18567.0,54409.0,0.0,55701.0,31046.80400620972,86431.33333333333,206177.0,0.0,259294.0,107049.62604480845,633812.0,462941.9,0.269591130729617
declaration 118216_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,3,0,3,0,3,0,497.0277777777778,1490.9,0.0,1491.0833333333335,860.7185974413946,29825.333333333332,89465.0,0.0,89476.0,51649.46669940875,0.0,0.0,0.0,0.0,0.0,1152289.0,797916.56,0.3075378116948092
declaration 118222_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,1,2,1,3,0,101.00555555555555,302.95,0.0,303.01666666666665,174.88902221864183,6061.666666666667,18181.0,0.0,18185.0,10495.650734153329,29922.666666666668,71591.0,0.0,89768.0,37212.74424620325,355738.0,309963.22,0.1286755456262755
declaration 118227_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,3,0,3,0,97.74444444444445,286.6666666666667,0.0,293.23333333333335,163.64438522239257,5996.0,17594.0,0.0,17988.0,10046.09436547358,0.0,0.0,0.0,0.0,0.0,1824136.0,789626.9,0.5671228049882245
declaration 118233_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,1,3,0,1431.7444444444445,4295.2,0.0,4295.233333333334,2479.8252537748017,85905.33333333333,257714.0,0.0,257716.0,148790.66992702647,114204.66666666667,257712.0,0.0,342614.0,131331.08330221497,281388.0,318586.53,0.1321965799891964
declaration 118238_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,1,3,0,1431.7555555555557,4295.233333333334,0.0,4295.266666666667,2479.8444987837743,85906.0,257716.0,0.0,257718.0,148791.8246275648,114198.66666666667,257714.0,0.0,342596.0,131334.40774349018,281366.0,318586.53,0.13228510640944535
declaration 118243_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,1,3,0,1431.1333333333334,4293.366666666667,0.0,4293.400000000001,2478.7667782813114,85868.66666666667,257604.0,0.0,257606.0,148727.16139741702,114147.66666666667,257602.0,0.0,342443.0,131277.7899506742,281326.0,318586.53,0.13244609900968982
declaration 118248_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,1463.1555555555553,4388.266666666666,0.0,4389.466666666666,2533.2206021701422,87813.33333333333,263368.0,0.0,263440.0,152034.80534842453,110798.0,263296.0,0.0,332394.0,136511.40393388385,268688.0,316117.4,0.17652223489698088
declaration 118253_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,733.1111111111112,2198.9333333333334,0.0,2199.3333333333335,1269.4392976311906,43994.666666666664,131960.0,0.0,131984.0,76180.21426416005,81547.0,131936.0,0.0,244641.0,71273.36632291196,286967.0,374788.16,0.3060322484815327
declaration 118258_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,806.9388888888889,2418.616666666667,0.0,2420.8166666666666,1395.754331727843,48460.333333333336,145249.0,0.0,145381.0,83821.4701155577,57746.666666666664,145117.0,0.0,173240.0,76960.42581959466,272317.0,365337.06,0.34158742384794194
declaration 118263_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3,0,3,0,3,0,26.177777777777777,78.43333333333334,0.0,78.53333333333333,45.25466622144964,1572.6666666666667,4712.0,0.0,4718.0,2718.7440727904736,0.0,0.0,0.0,0.0,0.0,285323.0,664208.9,1.327919147772875
declaration 118269_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,3,0,3,0,81.03333333333333,242.78333333333333,0.0,243.1,140.07969854495136,4868.333333333333,14586.0,0.0,14605.0,8415.751560813409,0.0,0.0,0.0,0.0,0.0,877653.0,730968.5,0.16713268227875938
declaration 118275_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,3,0,3,0,74.8611111111111,222.7,0.0,224.58333333333331,128.03569633909535,4529.333333333333,13475.0,0.0,13588.0,7747.380611105495,0.0,0.0,0.0,0.0,0.0,273715.0,729050.3,1.6635380322598323
declaration 118281_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,1,2,1,3,0,1500.1833333333334,4498.933333333333,0.0,4500.55,2596.993805398422,90043.33333333333,270033.0,0.0,270130.0,155875.63129730488,101815.66666666667,269936.0,0.0,305447.0,146675.1261814127,362300.0,320355.56,0.1157726676787193
declaration 118286_3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,0,3,0,3,0,425.15555555555557,1273.8,0.0,1275.4666666666667,734.9481201141066,25542.666666666668,76528.0,0.0,76628.0,44154.622196700235,0.0,0.0,0.0,0.0,0.0,808421.0,1047078.25,0.29521406544362405
declaration 118295_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,2,1,3,0,403.48333333333335,1201.1333333333334,0.0,1210.45,690.8008699650317,24395.333333333332,72627.0,0.0,73186.0,41770.78371701127,50456.0,79300.0,0.0,151368.0,43845.54034334621,198882.0,360975.88,0.8150253668004143
declaration 118300_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3822.7611111111114,11468.2,0.0,11468.283333333335,6621.144300990354,229367.33333333334,688097.0,0.0,688102.0,397271.54481076705,0.0,0.0,0.0,0.0,0.0,786469.0,704249.1,0.10454305891268442
declaration 118306_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,350.04999999999995,1050.1,0.0,1050.1499999999999,606.2610844347507,21004.0,63009.0,0.0,63012.0,36377.397116891145,79442.33333333333,175321.0,0.0,238327.0,88808.65977106812,546543.0,426863.78,0.21897493655576963
declaration 118311_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,3,0,37.65555555555556,74.85,0.0,112.96666666666667,37.42713043492103,3021.6666666666665,6778.0,0.0,9065.0,3448.2056686533842,2897.0,4491.0,0.0,8691.0,2513.0911244919075,189026.0,239906.08,0.2691697339254917
declaration 118316_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,402.8,1207.9,0.0,1208.4,697.237097406614,24178.0,72504.0,0.0,72534.0,41851.54635135959,0.0,0.0,0.0,0.0,0.0,699367.0,745547.6,0.0660320332529273
