Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Resource_STAFF MEMBER,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 118248_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.2,0.0,1.2,0.848528137423857,36.0,72.0,0.0,72.0,50.91168824543142,531984.0,699522.06,0.3149306417110289
declaration 118253_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.4,0.28284271247461906,12.0,24.0,0.0,24.0,16.97056274847714,418903.0,660528.5,0.5768053702169714
declaration 118258_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.2,0.0,2.2,1.5556349186104046,66.0,132.0,0.0,132.0,93.33809511662427,417434.0,668889.25,0.6023832510049493
declaration 118263_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,290029.0,588237.56,1.028202567674267
declaration 118269_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.1583333333333333,0.3166666666666666,0.0,0.3166666666666666,0.22391714737574,9.5,19.0,0.0,19.0,13.435028842544403,892220.0,766631.6,0.14075942592634103
declaration 118275_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9416666666666667,1.8833333333333333,0.0,1.8833333333333333,1.3317177712346644,56.5,113.0,0.0,113.0,79.90306627407988,287077.0,728331.3,1.5370590904182502
declaration 118281_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.8083333333333333,1.6166666666666667,0.0,1.6166666666666667,1.1431559629182517,48.5,97.0,0.0,97.0,68.58935777509511,632236.0,682804.06,0.07998289009167463
declaration 118286_5,1,0,0,1,0,1,0,0,0,2,5,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,548.2366666666667,1433.25,0.0,2741.1833333333334,737.3960352709616,80724.4,164471.0,0.0,403622.0,81760.07029290032,720478.0,625651.1,0.1316166142477633
declaration 118295_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.658333333333333,9.316666666666666,0.0,9.316666666666666,6.587878178054668,279.5,559.0,0.0,559.0,395.2726906832801,270950.0,736420.4,1.7179198191548257
declaration 118300_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,1474561.0,682081.44,0.5374342346637406
declaration 118306_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,609549.0,703136.4,0.1535354417774453
declaration 118311_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.058333333333334,38.11666666666667,0.0,38.11666666666667,26.952553476227237,1143.5,2287.0,0.0,2287.0,1617.1532085736342,193517.0,784131.2,3.0520015683376656
declaration 118316_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0,0.5,0.3535533905932738,15.0,30.0,0.0,30.0,21.213203435596427,771841.0,766997.25,0.006275580074134439
declaration 118322_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.7333333333333333,1.4666666666666666,0.0,1.4666666666666666,1.0370899457402696,44.0,88.0,0.0,88.0,62.22539674441618,720167.0,823383.8,0.1433234409518903
declaration 118328_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.4333333333333333,2.8666666666666667,0.0,2.8666666666666667,2.0270394394014364,86.0,172.0,0.0,172.0,121.62236636408618,719761.0,852669.2,0.18465600039457541
declaration 118333_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.20833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.2946278254943948,12.5,25.0,0.0,25.0,17.67766952966369,719540.0,810034.56,0.1257672436556689
declaration 118345_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.25,0.0,0.25,0.1767766952966369,7.5,15.0,0.0,15.0,10.606601717798213,693276.0,855992.06,0.23470603698959722
declaration 118350_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,692976.0,734912.06,0.060515894489852465
declaration 118355_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,635245.0,823601.44,0.29650990956245227
declaration 118360_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,2448505.0,798888.25,0.6737240683600809
declaration 118368_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.583333333333333,9.166666666666666,0.0,9.166666666666666,6.481812160876685,275.0,550.0,0.0,550.0,388.90872965260115,1968235.0,688149.56,0.6503722561076294
declaration 118374_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9302.933333333332,18605.866666666665,0.0,18605.866666666665,13156.334489852743,558176.0,1116352.0,0.0,1116352.0,789380.0693911647,3572154.0,1140245.0,0.6807962366684079
declaration 118380_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,1059505.0,648841.0,0.3875998697504967
declaration 118380_6,2,0,0,0,0,1,0,0,1,2,6,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1426.6499999999999,7215.333333333333,0.0,8559.9,2886.1329393228652,328917.1666666667,513594.0,0.0,1973503.0,256682.35551000905,545914.0,682412.4,0.25003640683331074
declaration 118389_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0916666666666666,2.183333333333333,0.0,2.183333333333333,1.5438498055906287,65.5,131.0,0.0,131.0,92.63098833543772,1914395.0,702785.9,0.6328940082898252
declaration 118395_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.0166666666666666,4.033333333333333,0.0,4.033333333333333,2.8519973507857417,121.0,242.0,0.0,242.0,171.1198410471445,1583514.0,726530.94,0.5411907078181816
declaration 118400_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.075,0.15,0.0,0.15,0.10606601717798213,4.5,9.0,0.0,9.0,6.363961030678928,1232920.0,785931.7,0.36254445746682673
declaration 118406_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,1231364.0,770829.06,0.37400389933439665
declaration 118411_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,958079.0,717917.0,0.250670351818587
declaration 118416_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.55,0.0,0.55,0.38890872965260115,16.5,33.0,0.0,33.0,23.33452377915607,957973.0,686554.8,0.28332550865212275
declaration 118421_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,536722.0,663301.06,0.23583729099980996
declaration 118426_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,285934.0,637197.6,1.228477987927284
declaration 118431_5,1,0,0,1,0,1,0,0,0,2,5,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23.049999999999997,102.36666666666666,0.0,115.24999999999999,44.67703393367906,3995.4,6915.0,0.0,19977.0,3658.3757734819974,276218.0,617141.9,1.2342565473647626
declaration 118439_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0416666666666665,6.083333333333333,0.0,6.083333333333333,4.301566252218164,182.5,365.0,0.0,365.0,258.0939751330898,627047.0,729148.2,0.16282860375697517
declaration 118444_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.25,0.0,0.25,0.1767766952966369,7.5,15.0,0.0,15.0,10.606601717798213,274684.0,702501.94,1.5574912899914084
declaration 118460_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,1220078.0,701141.25,0.4253307985227174
declaration 118466_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4916666666666667,6.983333333333333,0.0,6.983333333333333,4.937962355286057,209.5,419.0,0.0,419.0,296.2777413171634,787397.0,748075.1,0.049939071396004814
declaration 118472_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6833333333333333,1.3666666666666667,0.0,1.3666666666666667,0.966379267621615,41.0,82.0,0.0,82.0,57.982756057296896,786344.0,837078.4,0.06451931343025444
declaration 118478_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,1382044.0,939128.56,0.3204785357774427
declaration 118487_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3468.3416666666667,6936.683333333333,0.0,6936.683333333333,4904.975823943704,208100.5,416201.0,0.0,416201.0,294298.54943662224,288523.0,759884.94,1.6337066282410762
declaration 118493_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.325,72.65,0.0,72.65,51.371307653202685,2179.5,4359.0,0.0,4359.0,3082.278459192161,1909803.0,873970.1,0.5423768184467194
declaration 118498_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.275,4.55,0.0,4.55,3.217335854398791,136.5,273.0,0.0,273.0,193.04015126392747,630457.0,826270.7,0.3105900759290483
declaration 118503_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,971107.0,814708.25,0.16105202619278822
declaration 118509_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5083333333333333,1.0166666666666666,0.0,1.0166666666666666,0.7188918942063233,30.5,61.0,0.0,61.0,43.1335136523794,365344.0,805316.44,1.204268956107121
declaration 118518_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39595.4,79190.8,0.0,79190.8,55996.35168758765,2375724.0,4751448.0,0.0,4751448.0,3359781.101255259,2171187.0,899253.2,0.5858241655371003
declaration 118524_5,1,0,0,1,0,1,0,0,0,2,5,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1379.1566666666665,5616.966666666666,0.0,6895.783333333333,2432.8514801337315,232903.6,413747.0,0.0,1164518.0,214903.9896495642,460868.0,658538.25,0.4289086028971419
declaration 118532_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,873754.0,685573.75,0.2153698294943428
declaration 118537_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.275,44.55,0.0,44.55,31.50160710186069,1336.5,2673.0,0.0,2673.0,1890.0964261116414,870931.0,818459.8,0.06024723830016385
declaration 118547_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,864134.0,719176.25,0.16774915695945306
declaration 118553_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666665,0.1333333333333333,0.0,0.1333333333333333,0.09428090415820632,4.0,8.0,0.0,8.0,5.656854249492381,782537.0,666252.0,0.14860000230021073
declaration 118558_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,8.7,0.0,8.7,6.151828996322963,261.0,522.0,0.0,522.0,369.10973977937783,1041026.0,683418.75,0.34351423499509137
declaration 118564_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,2248670.0,748878.0,0.6669684746983773
declaration 118569_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341666666666667,4.683333333333334,0.0,4.683333333333334,3.3116167585569976,140.5,281.0,0.0,281.0,198.69700551341987,1294706.0,838032.25,0.352723900252258
declaration 118574_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6583333333333334,1.3166666666666669,0.0,1.3166666666666669,0.9310239285622878,39.5,79.0,0.0,79.0,55.86143571373726,889405.0,715771.6,0.19522419482687864
declaration 118579_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.5833333333333333,3.1666666666666665,0.0,3.1666666666666665,2.2391714737574,95.0,190.0,0.0,190.0,134.35028842544403,629519.0,727558.25,0.15573676092381644
declaration 118588_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,526006.0,721193.0,0.3710737139880534
declaration 118593_5,1,0,0,1,0,1,0,0,0,2,5,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.12333333333336,1196.2666666666669,0.0,1225.6166666666668,531.7794297346306,29854.0,73537.0,0.0,149270.0,39879.41694659038,1919571.0,885173.1,0.5388692968376788
declaration 118602_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29646.666666666668,59293.333333333336,0.0,59293.333333333336,41926.71807915436,1778800.0,3557600.0,0.0,3557600.0,2515603.0847492614,181474.0,610955.75,2.3666296549367956
declaration 118607_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5083333333333333,1.0166666666666666,0.0,1.0166666666666666,0.7188918942063233,30.5,61.0,0.0,61.0,43.1335136523794,1040904.0,667972.0,0.3582770361147618
declaration 118612_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30833333333333335,0.6166666666666667,0.0,0.6166666666666667,0.4360491817317043,18.5,37.0,0.0,37.0,26.16295090390226,1040855.0,663386.0,0.3626528190766245
declaration 118617_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24166666666666664,0.4833333333333333,0.0,0.4833333333333333,0.3417682775734979,14.5,29.0,0.0,29.0,20.506096654409877,1040769.0,684273.9,0.3425304990828897
declaration 118622_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,1299707.0,697339.1,0.4634643615830337
declaration 118627_2,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4666666666666666,2.933333333333333,0.0,2.933333333333333,2.074179891480539,88.0,176.0,0.0,176.0,124.45079348883236,614036.0,693147.56,0.12883863893973643
