Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 135173_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1425.5041666666664,4696.966666666666,0.0,5702.0166666666655,2231.541118133676,156045.25,342121.0,0.0,624181.0,181783.6743795126,204133.0,184213.86,0.09757922837071908
declaration 135178_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2616.9875,5883.566666666667,0.0,10467.95,3068.005570078452,245274.25,628077.0,0.0,981097.0,304665.876753945,263401.0,199032.0,0.24437644504007197
declaration 135185_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3913.258333333333,14405.966666666667,0.0,15653.033333333333,7019.794940902108,450886.5,939182.0,0.0,1803546.0,521532.42913712154,195102.0,194087.77,0.005198482716732786
declaration 135190_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3091.916666666667,9907.316666666668,0.0,15459.583333333334,4137.468031397141,398965.2,927575.0,0.0,1994826.0,450192.9653689627,206621.0,196521.6,0.04887889541721316
declaration 135196_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8712.458333333334,30953.033333333333,0.0,34849.833333333336,14858.191753014626,1485787.75,2090990.0,0.0,5943151.0,995162.3685718745,365233.0,285379.47,0.2186372295219764
declaration 135201_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,374.1791666666667,1180.65,0.0,1496.7166666666667,555.202914920402,27417.0,89803.0,0.0,109668.0,42498.064073555164,200857.0,179240.58,0.10762095358887168
declaration 135206_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2019.0899999999997,5573.083333333333,0.0,10095.449999999999,2787.3029477585196,296537.8,605727.0,0.0,1482689.0,303109.82258861227,289438.0,271108.66,0.0633273576724549
declaration 135216_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,444.81666666666666,1758.2,0.0,1779.2666666666667,875.604542270336,27193.5,106756.0,0.0,108774.0,53044.20791189175,93257.0,230031.89,1.4666447625915482
declaration 135221_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2564.616666666667,10156.583333333334,0.0,10258.466666666667,5061.466417379381,155589.75,615508.0,0.0,622359.0,306624.2707596981,188952.0,192892.94,0.020856818133705914
declaration 135230_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,746.3666666666666,1530.8,0.0,2985.4666666666662,859.3973452583135,66682.0,179128.0,0.0,266728.0,85476.67262280783,365595.0,320246.3,0.12404077599529534
declaration 135235_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,479.67499999999995,1452.3333333333333,0.0,1918.6999999999998,684.6485934945562,35779.0,115122.0,0.0,143116.0,54514.58516764115,261245.0,285454.97,0.09267151045953033
declaration 135240_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135.070833333333,5651.666666666667,0.0,8540.283333333333,2711.15250081253,212880.75,512417.0,0.0,851523.0,255792.3452234579,97546.0,216466.8,1.2191253037028684
declaration 135272_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,648.125,2220.4,0.0,2592.5,1058.1011738802044,110400.75,155550.0,0.0,441603.0,74269.41388115298,262432.0,229096.47,0.12702540562888673
declaration 135277_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1017.6624999999999,2768.133333333333,0.0,4070.6499999999996,1318.6015124320018,80600.0,244239.0,0.0,322400.0,115144.58739920576,377058.0,329581.62,0.12591265799956505
declaration 135282_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2806.516666666666,9764.383333333331,0.0,11226.066666666664,4688.697319184287,315082.75,673564.0,0.0,1260331.0,365305.98509320465,206137.0,191002.22,0.07342098337513402
declaration 135299_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,942.1083333333333,2320.1833333333334,0.0,3768.4333333333334,1143.6215262392438,91399.75,226106.0,0.0,365599.0,111246.37195694669,375380.0,309403.16,0.17576014638499654
declaration 135304_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.02083333333334,318.3,0.0,400.08333333333337,150.38448463053825,7241.0,24005.0,0.0,28964.0,11410.420003955449,422282.0,274175.56,0.3507287487981965
declaration 135309_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2028.7375000000002,6714.233333333334,0.0,8114.950000000001,3192.2170731203882,222535.25,486897.0,0.0,890141.0,259119.9677528731,207611.0,189459.5,0.0874303384695416
declaration 135314_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1686.0583333333334,4240.016666666666,0.0,6744.233333333334,2071.828597877122,138727.5,404654.0,0.0,554910.0,190909.70527887435,287950.0,214696.8,0.2543955656363952
declaration 135319_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.9708333333333,5729.233333333334,0.0,8491.883333333333,2734.2363223331195,168818.5,509513.0,0.0,675274.0,240194.9204882013,182743.0,182755.52,6.848757544748636e-05
declaration 135324_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,579.4416666666666,1284.8666666666666,0.0,2317.7666666666664,676.8494460994891,50262.75,139066.0,0.0,201051.0,66017.05083474016,293368.0,287287.62,0.02072610168798233
declaration 135329_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,45.47083333333333,116.7,0.0,181.88333333333333,56.50327485592711,4483.25,10913.0,0.0,17933.0,5411.396885278329,277835.0,234299.58,0.15669523953065667
declaration 135334_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5149.358333333334,10180.35,0.0,20597.433333333334,5806.727847338427,766900.25,1235846.0,0.0,3067601.0,588496.8702688656,255684.0,291982.28,0.1419653996730339
declaration 135339_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4038.2958333333336,14765.75,0.0,16153.183333333334,7181.466052900224,263112.75,969191.0,0.0,1052451.0,472351.49847782846,349283.0,270554.9,0.22539915698731403
declaration 135344_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1965.075,6764.166666666667,0.0,7860.3,3240.8452505566443,134347.5,471618.0,0.0,537390.0,226974.2751495567,233338.0,223029.47,0.0441785360721357
declaration 135349_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48.766666666666666,175.46666666666667,0.0,195.06666666666666,84.93060347959037,3228.0,11704.0,0.0,12912.0,5677.0790611604725,359611.0,303710.94,0.15544591934062083
declaration 135354_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,346.41249999999997,1133.8333333333333,0.0,1385.6499999999999,538.196492992517,24562.5,83139.0,0.0,98250.0,39695.12808477467,204846.0,179010.28,0.12612264213116195
declaration 135359_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1078.7083333333333,4233.016666666666,0.0,4314.833333333333,2103.2248074000463,128220.25,258890.0,0.0,512881.0,148066.6407182365,374658.0,308020.1,0.17786329465806147
declaration 135364_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2392.5333333333338,5375.55,0.0,9570.133333333335,2804.388506430591,224186.75,574208.0,0.0,896747.0,278511.2224350215,376340.0,292408.1,0.22302148655471116
declaration 135538_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4543.376666666667,18283.15,0.0,22716.883333333335,7886.949032320209,376373.4,1363013.0,0.0,1881867.0,566594.441824397,118561.0,273963.0,1.3107345585816583
declaration 135544_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3134.445833333333,9955.65,0.0,12537.783333333333,4707.54523446285,337404.0,752267.0,0.0,1349616.0,394698.05201191455,115338.0,213602.08,0.851966204763391
declaration 135549_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,699.0416666666666,1507.2833333333333,0.0,2796.1666666666665,812.0756047748081,64552.75,167770.0,0.0,258211.0,80948.03990781165,375548.0,319984.7,0.14795262523033006
declaration 135554_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,698.4166666666666,1508.6,0.0,2793.6666666666665,811.5912903627001,64535.0,167620.0,0.0,258140.0,80892.74344875854,375519.0,321421.88,0.14405962148386633
declaration 135559_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,698.2458333333334,1508.5333333333333,0.0,2792.9833333333336,811.4205685977639,64523.75,167579.0,0.0,258095.0,80874.89965939165,375492.0,321145.62,0.14473377595261683
declaration 135564_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,756.8791666666666,2808.133333333333,0.0,3027.5166666666664,1370.326356057739,129995.75,181651.0,0.0,519983.0,86865.2139979904,361276.0,313483.44,0.13228822977446605
declaration 135569_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,653.5125,1553.5,0.0,2614.05,780.1865519285661,55145.5,156843.0,0.0,220582.0,74127.79931307823,365327.0,337253.4,0.07684511068166328
declaration 135574_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,653.3083333333334,1537.6666666666667,0.0,2613.2333333333336,777.0382436724911,55350.5,156794.0,0.0,221402.0,74149.15074137172,365243.0,326533.28,0.10598346511774354
declaration 135656_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,4623.016666666667,11846.083333333334,0.0,23115.083333333336,5785.70577298291,428660.6,1386905.0,0.0,2143303.0,605878.9648884503,373792.0,259683.83,0.3052718406894744
declaration 135662_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1081.6,3313.9,0.0,4326.4,1562.4210659765847,114666.5,259584.0,0.0,458666.0,134628.53747379614,287667.0,287739.34,0.0002514843551745595
declaration 135792_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2865.38,7465.0,0.0,14326.9,3154.755722833386,365274.6,859614.0,0.0,1826373.0,399818.2550550938,377504.0,271585.3,0.280576331641519
declaration 135798_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13683.2625,43458.53333333333,0.0,54733.05,20549.361487775102,1472878.25,3283983.0,0.0,5891513.0,1723004.038737649,374930.0,286914.25,0.2347524871309311
declaration 135803_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,660.7958333333333,1416.7833333333333,0.0,2643.1833333333334,764.8416481443144,58103.75,158591.0,0.0,232415.0,75413.49322402457,377101.0,347306.8,0.07900850833065942
declaration 135808_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,135.37916666666666,534.5,0.0,541.5166666666667,266.09357702904276,8243.0,32491.0,0.0,32972.0,16166.40267138405,166068.0,179362.12,0.08005229785389117
declaration 135813_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,623.0541666666667,1452.2833333333333,0.0,2492.2166666666667,737.7103251094891,53019.5,149533.0,0.0,212078.0,70732.19819620105,372493.0,323712.75,0.13095615219614865
declaration 135818_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2222.4333333333334,7149.466666666666,0.0,8889.733333333334,3334.1186513802236,368205.5,533384.0,0.0,1472822.0,249526.54932825617,183927.0,190539.53,0.035951933375741464
declaration 135823_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2958.8625,7114.283333333334,0.0,11835.45,3552.796266723892,284296.5,710127.0,0.0,1137186.0,347982.5189311479,352425.0,288280.34,0.18200938142867276
declaration 135828_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2990.225,7414.466666666666,0.0,11960.9,3203.7710351182964,335120.5,717654.0,0.0,1340482.0,345791.5524025999,344820.0,278144.75,0.19336247897453743
declaration 135833_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3723.973333333333,9887.433333333332,0.0,18619.866666666665,4479.424593327311,509994.2,1117192.0,0.0,2549971.0,536075.050688987,198968.0,184846.12,0.0709756091431788
declaration 135839_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1040.1291666666666,2809.55,0.0,4160.516666666666,1340.2962456787513,82683.5,249631.0,0.0,330734.0,117671.56674546887,461193.0,328365.97,0.28800747463643206
declaration 135844_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2361.2266666666665,5951.25,0.0,11806.133333333333,3117.6696047511014,351682.0,708368.0,0.0,1758410.0,350298.7610519055,176929.0,196602.94,0.11119679362908286
declaration 135850_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,687.5208333333333,1463.8333333333333,0.0,2750.083333333333,795.2599283177564,60598.75,165005.0,0.0,242395.0,78515.05772514807,375705.0,333708.06,0.11178168376784978
declaration 136064_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,389.1958333333334,1419.3833333333334,0.0,1556.7833333333335,689.7374102290266,25436.0,93407.0,0.0,101744.0,45478.49106995526,189428.0,173212.08,0.08560467235572354
declaration 136069_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,618.9458333333333,1438.4166666666667,0.0,2475.7833333333333,733.1798376446966,58715.0,148547.0,0.0,234860.0,72400.8512979417,115599.0,217213.52,0.8790259052846477
declaration 136074_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1018.7583333333333,2437.7166666666667,0.0,4075.0333333333333,1175.6207741176731,143621.25,244502.0,0.0,574485.0,118903.03742510814,365132.0,311898.53,0.14579239494210314
declaration 136085_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1349.8333333333333,3943.983333333333,0.0,5399.333333333333,1860.5114431750171,102822.0,323960.0,0.0,411288.0,153063.80363974583,288397.0,250024.9,0.13305302673051383
declaration 136090_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8931.533333333333,30443.883333333335,0.0,35726.13333333333,14556.046584845255,615136.5,2143568.0,0.0,2460546.0,1029847.8709934136,282377.0,289196.47,0.024150227355627406
declaration 136095_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,635.9291666666667,1681.6333333333334,0.0,2543.7166666666667,806.927764491024,51087.5,152623.0,0.0,204350.0,71947.95603536397,364402.0,343251.66,0.05804123948276903
declaration 136106_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,48604.004166666666,162499.9,0.0,194416.01666666666,77403.25646859221,7791629.25,11664961.0,0.0,31166517.0,5272213.769489333,277408.0,285696.66,0.029878937341388856
declaration 136198_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2110.1875,4404.433333333333,0.0,8440.75,2440.4749138373545,187177.5,506445.0,0.0,748710.0,241519.87318990266,278131.0,197091.86,0.2913703996498053
declaration 136203_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,346.58750000000003,1176.9,0.0,1386.3500000000001,561.2840598219276,24062.0,83181.0,0.0,96248.0,39838.58629519878,202085.0,176097.83,0.12859525385357645
declaration 136208_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1522.4041666666667,4583.75,0.0,6089.616666666667,2160.739571663121,113938.0,365377.0,0.0,455752.0,172951.21198958586,270001.0,247022.03,0.08510697645564276
