Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 124289_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11490.266666666666,41893.13333333333,0.0,45961.066666666666,20358.92484585714,750472.5,2757664.0,0.0,3001890.0,1343062.1678521314,4161762.0,1804068.9,0.5665132040227192
declaration 124289_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9192.266666666666,41893.13333333333,0.0,45961.333333333336,18364.868245088077,1151914.0,2757680.0,0.0,5759570.0,1469230.5399929583,4161746.0,1825994.2,0.5612432257999407
declaration 124289_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7854.858333333334,41893.13333333333,0.0,47129.15,16749.5276001436,1431219.8333333333,2827749.0,0.0,8587319.0,1481546.8925830754,4091677.0,1815096.0,0.5563931366038912
declaration 124297_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1352.4388888888889,4057.15,0.0,4057.3166666666666,2342.3485336026256,81149.66666666667,243439.0,0.0,243449.0,140546.68551884577,6675414.0,2224156.8,0.6668136612950148
declaration 124297_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11487.741666666667,41893.65,0.0,45950.96666666667,20360.62819980841,750126.75,2757058.0,0.0,3000507.0,1342866.4363868248,4161795.0,1635187.4,0.6070956462295716
declaration 124297_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9190.233333333334,41893.65,0.0,45951.166666666664,18365.976920022673,1151515.4,2757070.0,0.0,5757577.0,1469024.1458957712,4161783.0,1657112.6,0.6018262785445565
declaration 124297_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7853.477777777778,41893.65,0.0,47120.86666666667,16750.18743397507,1430804.8333333333,2827252.0,0.0,8584829.0,1481364.6000933622,4091601.0,1613228.8,0.6057218800171376
declaration 124326_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,656.5,1739.0333333333333,0.0,3282.5,885.205604255619,96418.0,196950.0,0.0,482090.0,97953.10610950527,1041674.0,800000.2,0.23200522668320414
declaration 124336_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,17809.5,53287.86666666667,0.0,53428.5,30725.247280281477,2134327.3333333335,3205710.0,0.0,6402982.0,1848386.5056641516,453981.0,1091001.4,1.4031873029928565
declaration 124336_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,13361.208333333334,53287.86666666667,0.0,53444.833333333336,26617.84630587608,2402418.0,3206690.0,0.0,9609672.0,1601617.5797495064,453001.0,769026.2,0.6976258054617981
declaration 124336_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,10689.04,53287.86666666667,0.0,53445.200000000004,23813.54078000115,2563276.8,3206712.0,0.0,12816384.0,1432920.765956443,452979.0,750490.25,0.6567881734031821
declaration 124336_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,8937.183333333332,53287.86666666667,0.0,53623.1,21727.443251977184,2672295.0,3217386.0,0.0,16033770.0,1309167.4242795685,442305.0,607796.3,0.37415654921377783
declaration 124376_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,358.7333333333333,1076.1166666666666,0.0,1076.1999999999998,621.272192315449,21525.666666666668,64572.0,0.0,64577.0,37279.218290266406,460314.0,1050145.4,1.2813674470035672
declaration 124376_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,282.1708333333333,1076.1166666666666,0.0,1128.6833333333332,529.8742211644472,33074.5,67721.0,0.0,132298.0,38209.88898614249,457165.0,698563.75,0.5280341889689718
declaration 124376_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,225.7466666666666,1076.1166666666666,0.0,1128.7333333333331,475.9132805576149,40004.4,67724.0,0.0,200022.0,36539.21567713242,457162.0,662807.56,0.4498308313026892
declaration 124376_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,197.7194444444444,1076.1166666666666,0.0,1186.3166666666664,431.1703974090195,45200.166666666664,71179.0,0.0,271201.0,35072.31633876877,453707.0,660711.56,0.45625163927380447
declaration 124390_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,346.89444444444445,1040.55,0.0,1040.6833333333334,600.7233362865632,20816.333333333332,62441.0,0.0,62449.0,36048.01897931887,719890.0,635192.2,0.1176538255844643
declaration 124390_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,273.3666666666667,1040.55,0.0,1093.4666666666667,512.0589363142286,32014.25,65608.0,0.0,128057.0,36984.859049571445,716723.0,574030.7,0.1990899029332113
declaration 124390_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,218.7,1040.55,0.0,1093.5,459.9950955354488,38733.4,65610.0,0.0,193667.0,35378.59144737111,716721.0,559125.4,0.21988420180237497
declaration 124390_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,429.4583333333333,1483.25,0.0,2576.75,660.144560494139,58045.333333333336,154605.0,0.0,348272.0,56912.392329497685,627726.0,559877.8,0.10808567352634749
declaration 124399_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,345.56111111111113,1035.9,0.0,1036.6833333333334,597.8511432932424,20749.333333333332,62201.0,0.0,62248.0,35898.204054427755,719905.0,737781.8,0.024832182718553142
declaration 124399_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,272.33750000000003,1035.9,0.0,1089.3500000000001,509.63789294095506,31902.25,65361.0,0.0,127609.0,36833.013772746504,716745.0,616191.56,0.14029178787434862
declaration 124399_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,217.8766666666667,1035.9,0.0,1089.3833333333334,457.8515024304035,38594.4,65363.0,0.0,192972.0,35233.89753915965,716743.0,600675.4,0.16193757734641287
declaration 124399_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,428.87222222222226,1483.85,0.0,2573.2333333333336,659.406661634084,57894.333333333336,154394.0,0.0,347366.0,56816.07685036575,627712.0,517200.38,0.17605466360369088
declaration 124407_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344.68333333333334,1034.0,0.0,1034.05,596.965745108824,20682.0,62043.0,0.0,62046.0,35819.67675733549,719923.0,716210.7,0.005156541046750833
declaration 124407_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,271.65,1034.0,0.0,1086.6,508.8361278447119,31810.5,65196.0,0.0,127242.0,36752.4177572034,716770.0,618501.9,0.13709854625612122
declaration 124407_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,217.32999999999998,1034.0,0.0,1086.6499999999999,457.0984202007266,38488.2,65199.0,0.0,192441.0,35156.98429473154,716767.0,603596.6,0.1578900465562728
declaration 124407_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,428.57222222222225,1484.7833333333333,0.0,2571.4333333333334,659.4625321398452,57787.833333333336,154286.0,0.0,346727.0,56777.336293336855,627680.0,600307.4,0.043609203734386946
declaration 124464_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23.53888888888889,54.0,0.0,70.61666666666667,27.657510198323536,1744.6666666666667,4237.0,0.0,5234.0,2215.2418227663843,625376.0,816250.8,0.3052160820050657
declaration 124464_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,38.0875,81.73333333333333,0.0,152.35,36.83214521713739,3593.75,9141.0,0.0,14375.0,4116.790932672357,620472.0,609566.9,0.017575531208499334
declaration 124464_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30.476666666666667,81.73333333333333,0.0,152.38333333333333,36.15354908043069,4703.6,9143.0,0.0,23518.0,4343.939548382321,620470.0,613243.9,0.01164621174271117
declaration 124464_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1171.0194444444444,6873.733333333334,0.0,7026.116666666667,2793.934972567398,74180.83333333333,421567.0,0.0,445085.0,170228.11623984642,208046.0,481384.75,1.3138380454322602
declaration 124548_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13484.455555555556,40040.28333333333,0.0,40453.36666666667,22998.94891472901,1609873.0,2427202.0,0.0,4829619.0,1394245.9901871693,523314.0,948505.06,0.8124970142209075
declaration 124548_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10406.145833333334,40040.28333333333,0.0,41624.583333333336,19762.044355411577,1831773.5,2497475.0,0.0,7327094.0,1221845.8365807312,453041.0,693890.2,0.5316277941731543
declaration 124548_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8324.93,40040.28333333333,0.0,41624.65,17735.870279000344,1964914.6,2497479.0,0.0,9824573.0,1099233.0047916593,453037.0,670078.0,0.4790800751373508
declaration 124548_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6938.983333333334,40040.28333333333,0.0,41633.9,16222.637412575332,2053767.8333333333,2498034.0,0.0,12322607.0,1006985.5716450791,452482.0,553202.0,0.22259448994656142
declaration 124561_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,26.688888888888886,76.58333333333333,0.0,80.06666666666666,43.24494297131854,1671.0,4804.0,0.0,5013.0,2715.269231586437,714961.0,979449.44,0.36993407682377083
declaration 124561_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,20.441666666666666,76.58333333333333,0.0,81.76666666666667,37.45478879534236,2479.75,4906.0,0.0,9919.0,2744.3452619280006,714859.0,767711.75,0.07393451016214386
declaration 124561_5,0,0,0,0,2,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,16.419999999999998,76.58333333333333,0.0,82.1,33.66028693678452,2969.0,4926.0,0.0,14845.0,2616.3717243541673,714839.0,808129.2,0.13050517319284483
declaration 124561_6,0,0,0,0,2,0,2,0,0,0,2,0,6,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,224.9138888888889,1267.3833333333334,0.0,1349.4833333333333,511.59028739549717,15969.0,80969.0,0.0,95814.0,31929.239276875982,638796.0,769034.75,0.20388159913336965
declaration 124689_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1478.5766666666666,5914.016666666666,0.0,7392.883333333333,2543.771964922913,280707.2,443573.0,0.0,1403536.0,221146.998043609,532894.0,627526.25,0.1775817517179777
declaration 124736_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1982.6166666666666,5944.15,0.0,5947.849999999999,3430.7890033975173,119031.0,356871.0,0.0,357093.0,205975.51194498825,1477840.0,1221218.6,0.1736462506089969
declaration 124736_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3930.2791666666662,9773.266666666666,0.0,15721.116666666665,4797.961266292927,325090.0,943267.0,0.0,1300360.0,445112.5553587542,891444.0,667118.75,0.2516425597121075
declaration 124736_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3144.323333333333,9773.266666666666,0.0,15721.616666666665,4511.536001672699,448731.4,943297.0,0.0,2243657.0,474373.13285355864,891414.0,700276.44,0.2144206423726798
declaration 124736_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2866.308333333333,9773.266666666666,0.0,17197.85,4092.300052154181,545921.3333333334,1031871.0,0.0,3275528.0,486517.41406312137,802840.0,633993.4,0.2103116748044442
declaration 124822_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,438.4444444444444,1315.2833333333333,0.0,1315.3333333333333,759.3647532154267,26307.666666666668,78920.0,0.0,78923.0,45563.61724373223,804050.0,939351.25,0.168274671973136
declaration 124822_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,764.1041666666666,1741.0833333333333,0.0,3056.4166666666665,899.2442591765805,65577.0,183385.0,0.0,262308.0,86904.26325944353,699585.0,654848.8,0.06394675057355433
declaration 124822_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,611.29,1741.0833333333333,0.0,3056.45,850.4357858866633,89139.0,183387.0,0.0,445695.0,91870.03020299927,699583.0,660152.2,0.056363308570962986
declaration 124822_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,2,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,732.775,1741.0833333333333,0.0,4396.65,816.7891111439558,118249.0,263799.0,0.0,709494.0,108795.37931180718,619171.0,540004.0,0.12785967043030116
declaration 124840_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,563.0555555555555,1687.55,0.0,1689.1666666666665,973.8410907805198,33815.666666666664,101350.0,0.0,101447.0,58486.468403668674,532494.0,1058170.8,0.9871975083287323
declaration 124840_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,473.3041666666666,1687.55,0.0,1893.2166666666665,815.1475698454851,53760.0,113593.0,0.0,215040.0,62221.783854209774,520251.0,699699.1,0.3449260549234889
declaration 124840_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,378.65999999999997,1687.55,0.0,1893.3,736.9781285010356,65727.6,113598.0,0.0,328638.0,60164.60785461832,520246.0,653240.06,0.2556368765929964
declaration 124840_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,510.2277777777778,1687.55,0.0,3061.366666666667,733.7369354253658,85386.66666666667,183682.0,0.0,512320.0,72212.86203902091,450162.0,763737.3,0.696583257804968
declaration 124849_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,145.60555555555555,436.5833333333333,0.0,436.81666666666666,251.99417449909726,8741.0,26209.0,0.0,26223.0,15127.73337284869,261799.0,843706.7,2.2227269298202055
declaration 124849_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,346.4916666666667,949.15,0.0,1385.9666666666667,451.3922476114357,27345.25,83158.0,0.0,109381.0,39205.07641768686,204850.0,733472.2,2.5805330119599708
declaration 124849_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,278.22666666666663,949.15,0.0,1391.1333333333332,419.6626883912576,38569.8,83468.0,0.0,192849.0,42222.40076310204,204540.0,727148.9,2.5550448567517354
declaration 124849_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,277.9611111111111,949.15,0.0,1667.7666666666667,375.358283165219,48819.166666666664,100066.0,0.0,292915.0,45348.45094781813,187942.0,664874.5,2.5376578944568005
declaration 124883_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,381.9888888888889,1143.0333333333333,0.0,1145.9666666666667,659.0854541908249,22978.0,68758.0,0.0,68934.0,39646.740647876715,200303.0,1058652.8,4.285256586271799
declaration 124883_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,295.54583333333335,1143.0333333333333,0.0,1182.1833333333334,565.2303642755528,34966.25,70931.0,0.0,139865.0,40283.76738733192,198130.0,648897.7,2.2751107227577854
declaration 124883_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,236.47333333333336,1143.0333333333333,0.0,1182.3666666666668,507.01264757948155,42161.4,70942.0,0.0,210807.0,38417.930108219,198119.0,600476.8,2.0308895789904047
