Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 115215_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13805.733333333332,41415.88333333333,0.0,41417.2,23911.091311361717,828370.3333333334,2485032.0,0.0,2485111.0,1434711.0893529516,804480.0,435128.6,0.4591181959153739
declaration 115220_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,619.6,1858.0833333333333,0.0,1858.8,1072.558088688492,37190.333333333336,111528.0,0.0,111571.0,64378.31138149969,438131.0,439948.62,0.004148587979394291
declaration 115225_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2460.520833333333,9651.533333333333,0.0,9842.083333333332,4794.810474209378,150534.75,590525.0,0.0,602139.0,293375.57160560705,3672932.0,911542.06,0.7518216883677672
declaration 115235_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.31666666666666,1010.8333333333334,0.0,1011.95,583.2828104311359,20261.333333333332,60717.0,0.0,60784.0,35035.651076201415,1143027.0,479364.38,0.5806185024500734
declaration 115253_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3363.8611111111113,10091.566666666668,0.0,10091.583333333334,5826.363920298771,201832.0,605495.0,0.0,605496.0,349582.41256819543,199027.0,426939.66,1.145134359910967
declaration 115258_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1735.0333333333333,5811.7,0.0,6940.133333333333,2768.2504980582953,121150.5,416408.0,0.0,484602.0,199390.8961838529,375005.0,422892.8,0.1276991306782576
declaration 115264_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3260.111111111111,5057.133333333333,0.0,9780.333333333332,2828.271770953133,290070.6666666667,586820.0,0.0,870212.0,293467.0024744406,198099.0,415362.7,1.096742979520341
declaration 115269_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2238.588888888889,6715.633333333333,0.0,6715.766666666666,3877.2342233340237,134318.0,402946.0,0.0,402954.0,232638.67220219428,283822.0,378358.72,0.33308453449697345
declaration 115274_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853.7388888888888,5438.216666666666,0.0,5561.216666666666,3104.8579604447345,219988.66666666666,333673.0,0.0,659966.0,190551.50536359806,880804.0,403185.7,0.5422526606373268
declaration 115279_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.450000000000001,35.71666666666667,0.0,40.35,19.422159451970778,899.6666666666666,2421.0,0.0,2699.0,1324.8253973008418,276385.0,377970.5,0.36755069920581795
declaration 115284_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.2444444444444,2688.95,0.0,2697.733333333333,1549.9366981996154,54130.333333333336,161864.0,0.0,162391.0,93300.46426644045,100847.0,437820.94,3.3414374002201352
declaration 115289_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40.26666666666667,115.41666666666669,0.0,120.80000000000003,65.13744656067234,2523.6666666666665,7248.0,0.0,7571.0,4094.5788957270483,793377.0,461176.25,0.4187173941266258
declaration 115294_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2490.8458333333333,8353.166666666666,0.0,9963.383333333333,3981.2384252608067,173604.75,597803.0,0.0,694419.0,286442.5839481914,548051.0,413277.72,0.24591375848233102
declaration 115300_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,886.138888888889,2658.366666666667,0.0,2658.416666666667,1534.7942770516088,53169.333333333336,159505.0,0.0,159508.0,92089.38867390386,626009.0,1264820.6,1.0204511836091814
declaration 115305_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,639.6277777777777,1917.3333333333333,0.0,1918.8833333333332,1106.5257410689314,38408.666666666664,115133.0,0.0,115226.0,66445.23802601158,606529.0,511920.47,0.15598352469543914
declaration 115310_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,310.2708333333333,1124.55,0.0,1241.0833333333333,545.4453894270464,20403.0,74465.0,0.0,81612.0,36188.48195213499,198497.0,371739.53,0.8727715343304937
declaration 115316_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.5555555555556,1395.4,0.0,1429.6666666666667,795.9270606820238,29278.666666666668,85780.0,0.0,87836.0,48942.38740941571,532759.0,405568.88,0.23873857597900738
declaration 115321_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,405.3722222222222,1216.0,0.0,1216.1166666666666,702.0242509924293,24324.666666666668,72967.0,0.0,72974.0,42125.49651141614,545219.0,401707.1,0.2632188281222775
declaration 115326_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,369.35555555555555,1107.9666666666667,0.0,1108.0666666666666,639.6559876938483,22163.333333333332,66484.0,0.0,66490.0,38382.82336323545,205926.0,394080.34,0.9136988226353155
declaration 115331_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.76111111111111,110.25,0.0,110.28333333333333,63.643246855973416,2206.3333333333335,6617.0,0.0,6619.0,3819.749511857202,265730.0,347589.84,0.30805646238663303
declaration 115336_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1888.8375,5125.866666666667,0.0,7555.35,2235.7355299093574,170132.5,453321.0,0.0,680530.0,197990.5164201895,329393.0,516985.38,0.5695092943687328
declaration 115346_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2728.1333333333337,8184.35,0.0,8184.400000000001,4725.222241951518,163689.0,491064.0,0.0,491067.0,283515.06656789867,550824.0,389317.2,0.2932094689047681
declaration 115351_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1985.2458333333334,5583.366666666667,0.0,7940.983333333334,2642.192267563651,154555.5,476459.0,0.0,618222.0,224702.57738100528,554261.0,407405.8,0.2649567396948369
declaration 115357_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1983.9208333333333,5584.8,0.0,7935.683333333333,2643.163825354387,154343.0,476141.0,0.0,617372.0,224587.90838481634,554261.0,424425.4,0.2342499179087109
declaration 115363_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.333333333333333,12.766666666666667,0.0,13.0,7.304412669369417,264.6666666666667,780.0,0.0,794.0,446.34665153144516,458021.0,434942.56,0.050387291194071884
declaration 115368_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,454.8416666666667,1759.6666666666667,0.0,1819.3666666666668,870.3373169511794,28186.75,109162.0,0.0,112747.0,54009.880191035416,604275.0,470613.38,0.22119337222291174
declaration 115376_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.61666666666667,71.45,0.0,82.85000000000001,38.38633654483498,1885.0,4971.0,0.0,5655.0,2694.3479730725207,707886.0,510532.53,0.27879272757195367
declaration 115381_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2777.4750000000004,7204.666666666667,0.0,11109.900000000001,3478.5154469841596,274720.0,666594.0,0.0,1098880.0,331326.54553778213,891078.0,489069.84,0.4511481107714476
declaration 115395_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1476.8500000000001,4430.0,0.0,4430.55,2557.5029359709442,88622.0,265833.0,0.0,265866.0,153469.2287170298,278664.0,358209.34,0.2854525297490885
declaration 115400_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20.144444444444446,59.45,0.0,60.43333333333334,34.043160241952556,1228.3333333333333,3626.0,0.0,3685.0,2076.6497859131987,281113.0,350891.78,0.24822324563431789
declaration 115405_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1478.2944444444445,4433.366666666667,0.0,4434.883333333333,2559.167726816959,88728.0,266093.0,0.0,266184.0,153602.60248120798,278612.0,358209.34,0.285692445946334
declaration 115410_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2436.420833333333,9734.8,0.0,9745.683333333332,4865.588742104254,146350.0,584741.0,0.0,585400.0,292260.8273021435,908145.0,530925.9,0.41537323334929993
declaration 115416_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19.51666666666667,53.583333333333336,0.0,58.550000000000004,29.606929556740223,1270.3333333333333,3513.0,0.0,3811.0,1947.9133279828786,192848.0,517697.56,1.6844849959553638
declaration 115421_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.827777777777776,113.08333333333331,0.0,137.48333333333332,59.509010366622746,5011.333333333333,8249.0,0.0,15034.0,4401.240772024787,528513.0,468200.28,0.11411775821975997
declaration 115426_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2096.7666666666664,8368.383333333333,0.0,8387.066666666666,4181.086832502517,126088.5,503224.0,0.0,504354.0,251424.2175878582,633095.0,406612.3,0.35773886620491396
declaration 115432_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.6833333333334,2763.9,0.0,2770.7333333333336,1380.8147327252527,41664.75,166244.0,0.0,166659.0,83053.05551423138,963144.0,551595.5,0.4272969566336913
declaration 115438_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783.9499999999998,5776.216666666666,0.0,7135.799999999999,2737.4737564444745,127441.5,428148.0,0.0,509766.0,204124.02168697995,620222.0,459471.03,0.25918295183015116
declaration 115444_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5113.783333333334,19154.683333333334,0.0,20455.133333333335,9379.09711546353,900455.5,1227308.0,0.0,3601822.0,601400.3708548353,362542.0,469620.38,0.2953544003177563
declaration 115450_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3435.475,9843.483333333334,0.0,13741.9,4650.035271122702,264630.5,824514.0,0.0,1058522.0,389194.7626013656,303361.0,370879.9,0.22256950052907262
declaration 115476_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16.666666666666668,49.88333333333333,0.0,50.0,28.76653630715925,1002.3333333333334,3000.0,0.0,3007.0,1730.0336220239574,887979.0,405474.97,0.543373245594772
declaration 115507_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6.177777777777778,18.483333333333334,0.0,18.533333333333335,10.65695304241077,371.6666666666667,1112.0,0.0,1115.0,641.1492285991876,550232.0,460025.2,0.16394323212753892
declaration 115512_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8.527777777777779,25.35,0.0,25.583333333333336,14.568938927783364,516.3333333333334,1535.0,0.0,1549.0,882.218982641687,720087.0,494837.25,0.3128090772365006
declaration 115526_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.48888888888889,175.43333333333334,0.0,175.46666666666667,101.27686109172515,3510.0,10528.0,0.0,10530.0,6077.766366026256,434237.0,444001.97,0.022487647874317482
declaration 115549_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1673.4388888888889,5018.45,0.0,5020.316666666667,2896.8647485175597,100443.66666666667,301219.0,0.0,301331.0,173876.5481378479,629317.0,465903.7,0.2596677231029831
declaration 115554_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,113.17916666666667,262.4166666666667,0.0,452.7166666666667,122.12118402620801,10065.75,27163.0,0.0,40263.0,12459.950839255614,263059.0,447706.75,0.7019252335027504
declaration 115560_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.655555555555556,9.183333333333334,0.0,16.96666666666667,4.94762382174327,523.0,1018.0,0.0,1569.0,509.5772757884716,1223546.0,401637.62,0.6717429299756609
declaration 115565_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,363.43333333333334,1090.25,0.0,1090.3,629.4416977237314,21807.0,65418.0,0.0,65421.0,37768.23391423009,554320.0,428947.38,0.2261737353875018
declaration 115570_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,363.0222222222223,1089.0166666666669,0.0,1089.0666666666668,628.7296323922933,21782.333333333332,65344.0,0.0,65347.0,37725.509994343796,554307.0,428151.84,0.22759076874367454
declaration 115575_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.875,253.68333333333337,0.0,331.5,118.95453574401473,6188.75,19890.0,0.0,24755.0,9385.22901070258,253920.0,359570.3,0.41607716012917456
declaration 115581_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,320.34999999999997,958.6333333333332,0.0,961.0499999999998,552.7709021627113,19269.333333333332,57663.0,0.0,57808.0,33249.96971928446,208898.0,394014.78,0.8861587054447625
declaration 115586_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,593.438888888889,1780.0166666666669,0.0,1780.3166666666668,1027.6065100694125,35612.333333333336,106819.0,0.0,106837.0,61666.78290889945,438049.0,452014.7,0.03188156461948321
declaration 115591_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2157.6,7213.8,0.0,8630.4,3436.304861572481,150705.75,517824.0,0.0,602823.0,248003.44262983528,197068.0,488497.12,1.4788252024681836
declaration 115597_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1042.5916666666667,3984.9,0.0,4170.366666666667,1962.1192336207412,66377.0,250222.0,0.0,265508.0,122649.29149951634,378102.0,526345.6,0.392073104611983
declaration 115603_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.3,97.31666666666666,0.0,99.89999999999999,55.45510446398159,2049.6666666666665,5994.0,0.0,6149.0,3416.7719170780674,276696.0,378231.8,0.3669580062595773
declaration 115616_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.366666666666664,87.86666666666666,0.0,88.1,50.66262045247078,1766.6666666666667,5286.0,0.0,5300.0,3047.840109542056,276669.0,371972.12,0.3444662213692174
declaration 115621_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2820.8111111111107,8438.5,0.0,8462.433333333332,4865.076005610844,169727.33333333334,507746.0,0.0,509182.0,292733.6328222866,286637.0,366760.8,0.2795305996783388
declaration 115626_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,57.77222222222222,172.86666666666667,0.0,173.31666666666666,99.67496667409266,3475.3333333333335,10399.0,0.0,10426.0,5996.086418100837,186926.0,454462.06,1.4312405042637193
declaration 115631_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896.7166666666667,2690.0,0.0,2690.15,1553.0289246608813,53806.0,161409.0,0.0,161418.0,93186.93163206952,632647.0,486615.22,0.23082663989554997
declaration 115636_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,824.4277777777778,2473.133333333333,0.0,2473.2833333333333,1427.820896441432,49468.666666666664,148397.0,0.0,148406.0,85674.44993890147,373237.0,658464.1,0.7641984181632582
declaration 115641_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,334.7166666666667,1328.2666666666669,0.0,1338.8666666666668,662.3841279521748,20246.0,80332.0,0.0,80984.0,40058.42779407766,636604.0,481037.06,0.2443700283064511
declaration 115647_4,1,1,0,1,0,0,1,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,489.85833333333335,1867.4166666666667,0.0,1959.4333333333334,919.2997506657305,30816.5,117566.0,0.0,123266.0,57889.697267015195,425676.0,434025.7,0.01961512394403255
declaration 115653_3,1,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,424.31666666666666,1272.7833333333333,0.0,1272.95,734.793692323075,25462.333333333332,76377.0,0.0,76387.0,44093.39504203927,554130.0,416610.22,0.24817241667117823
