Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Resource_STAFF MEMBER,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 121555_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.0,2711.95,0.0,2712.0,1565.730628971663,54241.0,162720.0,0.0,162723.0,93945.56978910713,365014.0,557416.75,0.5271106039768337
declaration 121560_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2089.125,5851.55,0.0,8356.5,2771.168866050329,162980.25,501390.0,0.0,651921.0,236453.6089135668,883555.0,461128.2,0.47809905721771706
declaration 121566_6,1,0,0,1,1,1,0,0,0,2,6,6,2,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174.95000000000002,1024.0333333333333,0.0,1049.7,416.0257668302129,11083.333333333334,62982.0,0.0,66500.0,25434.69029232844,456761.0,507669.22,0.11145482812674462
declaration 121574_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.7833333333333,2552.133333333333,0.0,2552.35,1473.4123247112843,51051.333333333336,153141.0,0.0,153154.0,88412.24503615624,969725.0,510353.94,0.47371271494495865
declaration 121581_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3485.9944444444445,10457.916666666666,0.0,10457.983333333334,6037.861757745713,209161.0,627479.0,0.0,627483.0,362274.0148658195,697911.0,428188.6,0.38647106328743924
declaration 121586_6,1,0,0,1,1,1,0,0,0,2,6,6,2,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,224.15,1252.4333333333334,0.0,1344.9,504.671295002995,15438.833333333334,80694.0,0.0,92633.0,32073.714648706762,380211.0,491161.94,0.29181411768728416
declaration 121594_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,363.90555555555557,1089.8333333333333,0.0,1091.7166666666667,628.6726021134913,21872.0,65503.0,0.0,65616.0,37785.59663416736,381975.0,495123.6,0.2962198933176255
declaration 121599_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2213.4833333333336,7758.916666666667,0.0,8853.933333333334,3732.786523224033,149239.25,531236.0,0.0,596957.0,256540.3766367327,519366.0,429302.97,0.17340956329447826
declaration 121605_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.9444444444445,1310.6833333333334,0.0,1310.8333333333335,756.6800777690613,26219.666666666668,78650.0,0.0,78659.0,45406.00081854086,367094.0,488827.0,0.3316126114837072
declaration 121610_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.43888888888887,1339.5,0.0,1345.3166666666666,771.6870390279363,27022.666666666668,80719.0,0.0,81068.0,46502.71616081509,969589.0,491964.3,0.4926053075065827
declaration 121615_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,404.48333333333335,1210.4166666666667,0.0,1213.45,697.9603882822514,24329.666666666668,72807.0,0.0,72989.0,41982.700798463804,459327.0,485134.16,0.05618471426674243
declaration 121620_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.8625,2710.25,0.0,2743.45,1349.6809154714913,41652.5,164607.0,0.0,166610.0,81975.01572430469,621168.0,558910.1,0.10022711247198826
declaration 121626_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,534.1055555555556,1602.2666666666669,0.0,1602.3166666666668,925.0546578946526,32047.333333333332,96139.0,0.0,96142.0,55505.011524486086,367037.0,519720.9,0.41599050300105983
declaration 121631_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2085.9791666666665,7123.133333333333,0.0,8343.916666666666,3407.038690041517,143472.75,500635.0,0.0,573891.0,240598.42500506245,202354.0,447485.34,1.2113985577255701
declaration 121639_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1339.1833333333332,4016.1,0.0,4017.5499999999997,2318.277950512693,80380.0,241053.0,0.0,241140.0,139146.90650172572,279262.0,436388.22,0.5626480464581647
declaration 121644_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362.42777777777775,1087.25,0.0,1087.2833333333333,627.7144578931955,21746.333333333332,65237.0,0.0,65239.0,37664.0221741297,713411.0,612072.3,0.14204811462116507
declaration 121649_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2389.016666666667,7151.616666666667,0.0,9556.066666666668,3367.8214805716766,179629.75,573364.0,0.0,718519.0,271104.3120207607,809986.0,483661.88,0.4028762534167257
declaration 121655_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3050.116666666667,9559.5,0.0,12200.466666666667,4514.60984723794,222623.75,732028.0,0.0,890495.0,347720.4789160157,389726.0,540129.94,0.3859222569189636
declaration 121661_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3049.7166666666667,9558.983333333334,0.0,12198.866666666667,4514.41703149579,222581.75,731932.0,0.0,890327.0,347679.0921452089,389726.0,541221.06,0.3887219803143747
declaration 121667_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,290.8722222222222,872.5666666666667,0.0,872.6166666666667,503.76216674949717,17453.333333333332,52357.0,0.0,52360.0,30227.462055775268,444977.0,582360.56,0.30874306424826453
declaration 121672_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,289.9444444444444,869.7833333333333,0.0,869.8333333333333,502.1552085022378,17397.666666666668,52190.0,0.0,52193.0,30131.04456093969,444958.0,576587.25,0.29582398788200237
declaration 121677_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2441.4625000000005,9557.616666666669,0.0,9765.850000000002,4745.115545745632,149614.0,585951.0,0.0,598456.0,290950.8999665293,476164.0,536508.2,0.12672983992910006
declaration 121692_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1395.9222222222222,2883.7166666666667,0.0,4187.766666666666,1444.0518800634604,109836.33333333333,251266.0,0.0,329509.0,128577.81582502222,632658.0,510289.97,0.19341892657644413
declaration 121697_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16111111111111,46.666666666666664,0.0,48.483333333333334,26.434196777266738,1006.0,2909.0,0.0,3018.0,1648.947239907936,530964.0,578489.94,0.08950877554787141
declaration 121702_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.638888888888888,43.9,0.0,43.916666666666664,25.340866935387925,878.6666666666666,2635.0,0.0,2636.0,1521.0293663612592,530984.0,618506.56,0.1648308847347566
declaration 121707_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1749.9000000000003,2665.05,0.0,5249.700000000001,1515.9909457183444,158295.0,314982.0,0.0,474885.0,157497.15657433312,1578900.0,579540.5,0.6329466717334853
declaration 121712_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1748.788888888889,2660.9,0.0,5246.366666666667,1514.9651746394604,158145.33333333334,314782.0,0.0,474436.0,157396.42288607874,1578804.0,566858.9,0.6409567780421129
declaration 121717_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4108.872222222222,6937.516666666666,0.0,12326.616666666667,3641.637234447552,385282.6666666667,739597.0,0.0,1155848.0,370769.7518060681,1153619.0,534692.1,0.5365089123878855
declaration 121731_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,394.1499999999999,1182.35,0.0,1182.4499999999998,682.6012250941247,23651.0,70947.0,0.0,70953.0,40959.53760725333,803846.0,551031.8,0.3145057479915307
declaration 121736_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.777777777777778,13.916666666666666,0.0,17.333333333333332,7.252553828620442,415.0,1040.0,0.0,1245.0,550.8856505664311,268351.0,433123.0,0.6140167169118058
declaration 121741_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,502.46111111111105,1506.6,0.0,1507.3833333333332,869.6098749077296,30163.333333333332,90443.0,0.0,90490.0,52203.72795436485,365318.0,542629.75,0.485362752451289
declaration 121746_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.833333333333332,39.2,0.0,59.5,19.604166223875307,1596.0,3570.0,0.0,4788.0,1814.7694068393373,451662.0,574567.0,0.27211720268696504
declaration 121751_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.533333333333333,7.25,0.0,7.6,4.088500132485424,159.0,456.0,0.0,477.0,257.42377512576417,451682.0,553646.4,0.2257437201393901
declaration 121756_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,53.19166666666667,160.28333333333333,0.0,212.76666666666668,75.54049747823521,5598.25,12766.0,0.0,22393.0,6587.66657600904,623962.0,590942.4,0.05291928835409849
declaration 121762_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,224.76666666666665,672.5333333333333,0.0,674.3,387.77831438995025,13521.333333333334,40458.0,0.0,40564.0,23327.897833566858,546696.0,587242.9,0.0741671331050529
declaration 121767_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2318.0375,7182.116666666667,0.0,9272.15,3389.06870665125,246817.5,556329.0,0.0,987270.0,289557.45280283614,329752.0,445935.06,0.3523346712074529
declaration 121773_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5693.933333333333,8905.883333333333,0.0,17081.8,4944.57990500148,519753.6666666667,1024908.0,0.0,1559261.0,512609.94675906684,119056.0,455720.56,2.8277832490592663
declaration 121778_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1393.6000000000001,5502.233333333334,0.0,5574.400000000001,2739.222706555842,84852.75,334464.0,0.0,339411.0,166418.48871119058,204611.0,440069.6,1.1507621474407534
declaration 121784_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.861111111111114,65.45,0.0,65.58333333333334,37.74914396870968,1314.3333333333333,3935.0,0.0,3943.0,2269.5674330879297,534850.0,476651.44,0.1088128680938581
declaration 121789_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1384.0888888888887,4152.15,0.0,4152.266666666666,2397.2112421597385,83047.66666666667,249136.0,0.0,249143.0,143836.71598146745,289586.0,442950.12,0.5295978569405979
declaration 121794_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1490.0875,4353.05,0.0,5960.35,2051.009122691984,154993.0,357621.0,0.0,619972.0,182869.5006372942,526427.0,397980.53,0.2439967341150815
declaration 121800_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.1055555555555,1719.5333333333333,0.0,1722.3166666666666,991.9705299628689,34502.0,103339.0,0.0,103506.0,59614.64919799495,434633.0,462305.66,0.06366901788405391
declaration 121815_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1343.6333333333334,4030.6,0.0,4030.9,2326.9813972899165,80624.0,241854.0,0.0,241872.0,139629.27614221882,1845086.0,421735.6,0.7714276766774015
declaration 121820_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3556.7875,10110.733333333334,0.0,14227.15,4780.729420468817,275158.5,853629.0,0.0,1100634.0,402837.95740429754,627942.0,408831.16,0.34893484390278084
declaration 121826_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3554.0125000000003,10104.316666666668,0.0,14216.050000000001,4777.691167704159,274917.75,852963.0,0.0,1099671.0,402529.3637076886,282837.0,397419.6,0.40511882727507365
declaration 121832_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1370.8555555555556,4098.566666666667,0.0,4112.566666666667,2362.277487777263,82531.33333333333,246754.0,0.0,247594.0,142221.6213707794,283341.0,451760.0,0.5944039161293283
declaration 121837_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1288.5833333333333,3864.266666666667,0.0,3865.75,2230.6073220712287,77344.66666666667,231945.0,0.0,232034.0,133887.82349539234,292928.0,417218.53,0.42430403119537907
declaration 121842_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.3,1304.95,0.0,1305.9,753.1391421908703,26137.0,78354.0,0.0,78411.0,45221.25749025562,434816.0,453634.16,0.0432784355911466
declaration 121847_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,642.1888888888889,1925.5,0.0,1926.5666666666666,1111.380151150078,38552.666666666664,115594.0,0.0,115658.0,66719.75948198055,284880.0,424596.66,0.49044038279275487
declaration 121852_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,538.4333333333333,1610.0833333333333,0.0,1615.3,928.0797892841853,32410.333333333332,96918.0,0.0,97231.0,55865.497279925235,278737.0,425743.97,0.5274038565027248
declaration 121857_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,666.7666666666667,1379.1166666666666,0.0,2667.0666666666666,770.6756736065365,59329.0,160024.0,0.0,237316.0,76375.59506805823,202152.0,473888.3,1.3442177791958527
declaration 121863_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,658.0458333333333,1355.8166666666666,0.0,2632.1833333333334,759.7085564939921,59864.5,157931.0,0.0,239458.0,75805.28364390791,4180218.0,652554.3,0.8438946694885291
declaration 121869_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,370.7833333333333,1475.4833333333331,0.0,1483.1333333333332,736.4752671163329,22362.75,88988.0,0.0,89451.0,44417.355807349304,201436.0,395557.1,0.9636862018209258
declaration 121875_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12.666666666666666,36.766666666666666,0.0,38.0,20.880320346627297,784.6666666666666,2280.0,0.0,2354.0,1295.5251187581557,286591.0,382172.88,0.3335131773154077
declaration 121880_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,54.49444444444445,163.43333333333334,0.0,163.48333333333335,94.34384855017979,3270.6666666666665,9809.0,0.0,9812.0,5662.362963757563,278290.0,383003.53,0.376274861655108
declaration 121885_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35.705555555555556,105.48333333333332,0.0,107.11666666666666,60.43484630697879,2175.0,6427.0,0.0,6525.0,3682.6660179820815,278017.0,382070.6,0.3742706156458058
declaration 121890_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,427.14444444444445,1281.2833333333333,0.0,1281.4333333333334,739.7059799401782,25631.666666666668,76886.0,0.0,76895.0,44387.55494880669,1156898.0,423482.84,0.6339497140197321
declaration 121895_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23.73888888888889,66.25,0.0,71.21666666666667,36.89936138160619,1523.6666666666667,4273.0,0.0,4571.0,2385.650086105113,277968.0,370003.9,0.3311025234919127
declaration 121900_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4947.916666666666,9970.416666666666,0.0,19791.666666666664,5713.190022820162,446457.25,1187500.0,0.0,1785829.0,568857.1341214916,303354.0,369260.22,0.2172584464025528
declaration 121906_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,930.5277777777778,2791.516666666667,0.0,2791.5833333333335,1611.6636542830634,55833.0,167495.0,0.0,167499.0,96702.12865806006,456106.0,458292.6,0.004794047326717912
declaration 121920_3,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1297.8722222222223,3892.05,0.0,3893.616666666667,2246.623994051552,77903.66666666667,233617.0,0.0,233711.0,134851.71056509938,287358.0,428219.38,0.49019472226282196
declaration 121925_4,1,1,0,1,0,0,0,0,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1656.4875000000002,3748.266666666667,0.0,6625.950000000001,1945.4625206216433,155614.75,397557.0,0.0,622459.0,193017.5525599939,458166.0,402098.34,0.12237410949306583
